ds,yhat,yhat_lower,yhat_upper
2010-02-05,19717.44046314689,14490.45282402514,24490.295131121868
2010-02-12,19636.715177706483,14185.978306134588,25335.42954558317
2010-02-19,16835.366809907144,11489.808668110232,22026.974656234546
2010-02-26,15230.08616208745,9899.726654294695,20850.81207289296
2010-03-05,15805.693141274367,10426.650298324426,21502.117306424756
2010-03-12,16443.13076909472,10707.8978359206,21605.318541432218
2010-03-19,15348.853559245976,9946.565156016442,20930.92412622649
2010-03-26,13290.81099050857,7988.320324629756,18821.00115335783
2010-04-02,12190.201634627478,6753.658399817742,17597.819245617484
2010-04-09,12478.166523884789,7499.7335192168175,17780.397966701577
2010-04-16,12773.98276057769,7387.115845292282,18294.504194917838
2010-04-23,11983.436979737584,7057.62368589477,17499.08849696651
2010-04-30,10773.908531806708,5834.313692358908,16376.076903103009
2010-05-07,10525.784856768965,5460.302580586299,15807.81164670618
2010-05-14,11382.381584525263,5718.415183392599,16392.90728797391
2010-05-21,12106.769210096822,6949.703602273234,17488.022055861486
2010-05-28,11844.043765703937,6371.1483814394915,17082.580676628597
2010-06-04,11285.14330170511,6130.680990971456,16819.894994008733
2010-06-11,11632.121310791481,6222.751562599361,16881.966030425432
2010-06-18,12828.934840218993,7367.307991518788,17789.268856013787
2010-06-25,13529.865534709705,8244.208849053148,18759.852190889906
2010-07-02,12883.148185428072,7513.57116671547,18209.482271956123
2010-07-09,11698.36931397023,6339.871726584305,16701.94874434713
2010-07-16,11373.801571250908,5682.6593332367465,17052.217497084497
2010-07-23,12008.361018534872,6928.964403877417,17449.642121716584
2010-07-30,12273.078197370007,6931.987317286568,17245.78116676005
2010-08-06,11261.35271807389,6113.878112215033,16926.52731452082
2010-08-13,9822.484072709554,4236.382301470981,14697.913930568355
2010-08-20,9516.956947968842,4214.391337405784,15008.37366081034
2010-08-27,10543.98423364383,5149.96778639439,16167.78814771357
2010-09-03,11457.953711956838,6354.439187126359,16885.85694268273
2010-09-10,11126.875344457541,5924.736889204026,16623.532218269957
2010-09-17,10290.384349874781,5038.052119128752,15480.07018171198
2010-09-24,10504.936915857208,5530.95477043192,15839.215480953568
2010-10-01,11833.457895507954,6355.793885349097,17130.041072172666
2010-10-08,12565.766821634908,6912.440851259736,17836.145961105736
2010-10-15,11677.494531224836,6335.9162823298475,16900.048649036977
2010-10-22,10824.721426511034,5436.091077747792,16044.951731917852
2010-10-29,12800.20842187689,7446.236025781183,18271.427196439425
2010-11-05,17906.670492609846,12885.459265802423,22945.234964130097
2010-11-12,22937.9707883905,17530.697454890953,28113.767306335132
2010-11-19,24731.560344130972,19059.898159896664,30450.879138584067
2010-11-26,24370.732994410275,19038.795410738618,29830.732645958182
2010-12-03,26498.669933953257,21410.595392550134,32031.94585281202
2010-12-10,33631.08211810597,28515.74151428945,39263.641188081565
2010-12-17,41789.89182786605,36416.70335756234,47648.766045496704
2010-12-24,43187.75297590106,37412.735454536174,48784.952707067445
2010-12-31,33983.87160161695,28709.850373739402,39175.72627771444
2011-01-07,18955.200129134326,13571.960067817212,24567.597770819666
2011-01-14,7721.980311024466,2337.5596308680697,12713.355810676116
2011-01-21,6159.394867351764,776.8867133751594,11826.62683937254
2011-01-28,11759.23146835224,6665.647717099915,17036.709777879107
2011-02-04,17259.840472547607,11963.870157692061,22588.154604671367
2011-02-11,18033.825349959337,12559.669975411121,23297.582275018573
2011-02-18,15403.973428454156,10032.17518950088,20448.233312598386
2011-02-25,13394.567372197256,8140.573951287228,18383.566459910577
