ds,yhat,yhat_lower,yhat_upper
2010-02-05,3126.727267748562,2348.740239906058,3869.452617496168
2010-02-12,3328.183439476429,2591.990766121456,4082.2748084679247
2010-02-19,3205.052848329519,2456.7310445865137,3961.70657794329
2010-02-26,2969.970458159228,2170.692937085163,3758.208197188499
2010-03-05,2804.6229565753224,2083.3754586431305,3629.1988408448747
2010-03-12,2792.396857610333,2030.5455536248753,3519.9826692027473
2010-03-19,2886.018061363728,2208.245711984292,3672.3003925519897
2010-03-26,2940.4235426682735,2126.970745018037,3712.6052124252
2010-04-02,2836.240830985458,2019.7190641160846,3607.6226851803194
2010-04-09,2602.215953402004,1819.4346298134335,3369.2658006544934
2010-04-16,2395.6084107148076,1582.1159413789064,3134.5608343723743
2010-04-23,2340.7442773570606,1605.5117750204117,3176.6157831311875
2010-04-30,2403.811167371989,1608.0169760304145,3169.0476873777234
2010-05-07,2451.5324178618603,1745.6716004969087,3181.687682781538
2010-05-14,2416.1538994046305,1654.516072275428,3172.061039962267
2010-05-21,2355.8092875327675,1552.4248758673289,3118.3586154513046
2010-05-28,2342.2597832009214,1520.1129708096234,3088.0399545087407
2010-06-04,2344.1494422774913,1602.5998296359985,3168.7690398467385
2010-06-11,2280.5264430768225,1468.1989167354275,3089.48451744782
2010-06-18,2174.8293843349657,1397.6138001220675,2958.559999378374
2010-06-25,2176.7378168729415,1476.9173982665793,2914.1339397596066
2010-07-02,2384.94050206204,1633.697501909625,3146.1132754380537
2010-07-09,2697.755458815657,1963.3736301188342,3434.202457554727
2010-07-16,2926.8101594653617,2121.23501309432,3678.6428769244817
2010-07-23,3067.530249811332,2260.7893333803704,3737.318325786047
2010-07-30,3357.857645341131,2640.519060371673,4089.199272813001
2010-08-06,3967.437961558269,3235.0184191039507,4716.421286730715
2010-08-13,4646.814997931764,3869.388428615651,5387.568098501378
2010-08-20,4815.586281431258,4033.584518410931,5526.56472312589
2010-08-27,4110.919197524562,3408.381765453109,4853.625942394184
2010-09-03,2839.100573456125,2077.0006426237646,3586.799614280336
2010-09-10,1788.211864278864,1011.9132137373938,2547.3631404987746
2010-09-17,1531.0609732256482,753.755215373352,2308.6062496851832
2010-09-24,1934.1707518076664,1108.7808404316222,2720.638974898275
2010-10-01,2389.4605194102046,1608.9853248176667,3169.669564076307
2010-10-08,2492.6846107617007,1753.7258706360822,3227.808847408931
2010-10-15,2409.18146506341,1657.9279257705584,3175.7369647363003
2010-10-22,2554.688868226345,1793.9160504516906,3311.3383281798715
2010-10-29,3022.28469323104,2258.0764757944053,3773.831649779178
2010-11-05,3461.5240201277766,2701.3317398693653,4189.472042909138
2010-11-12,3546.167711058675,2803.7473967930077,4259.75793275009
2010-11-19,3439.7482958247915,2633.13798140179,4216.845379952693
2010-11-26,3655.011521603144,2830.5012110362295,4430.261285229289
2010-12-03,4422.949847758315,3660.529553756168,5161.856946626456
2010-12-10,5294.271765996484,4546.440794516873,6057.993183101714
2010-12-17,5469.335000442696,4746.847783646849,6190.33683866598
2010-12-24,4555.962701520666,3805.177502714649,5382.747280110467
2010-12-31,2983.435352046358,2219.5605741135655,3695.259489808064
2011-01-07,1665.9822293710133,925.5513248758928,2406.5444226198906
2011-01-14,1271.0844993655617,463.00572659216664,2013.1765949905455
2011-01-21,1782.2419897943814,988.9671602364822,2505.119085519339
2011-01-28,2667.7828655116396,1891.8928098701467,3486.5062222670117
2011-02-04,3371.1066077053565,2687.06522176792,4197.698075742635
2011-02-11,3648.0759007431034,2928.8544012795974,4421.948397871589
2011-02-18,3568.22192985702,2758.988604597452,4327.302921218464
2011-02-25,3337.9678798940963,2540.3713982663908,4099.575137811741
2011-03-04,3150.794871664663,2343.3150968626983,3898.103605374951
2011-03-11,3111.0128116951464,2343.708021460746,3854.4320689997335
2011-03-18,3194.9267403265044,2403.683044312962,3941.8423899824033
2011-03-25,3268.064708584763,2450.674390451224,4007.3352640172684
2011-04-01,3195.505823203738,2491.972615163424,3972.8453419996617
2011-04-08,2975.5155105143463,2178.615897453985,3725.4590898658785
2011-04-15,2751.8125249615873,1963.8745810239661,3468.8745001990783
2011-04-22,2667.706915540607,1933.7478443783414,3428.71112560315
2011-04-29,2719.1896091004483,2006.0406589868785,3457.2198929080364
2011-05-06,2778.855821327263,2072.5452652639683,3563.791177840238
2011-05-13,2757.4164742402786,2017.6459536212228,3568.1715434137263
2011-05-20,2694.9379489136545,1916.3027717138648,3480.466635874245
2011-05-27,2672.360424631039,1938.4183791193877,3407.3050594719402
2011-06-03,2678.7508115631385,1884.2717878929132,3480.088747998076
2011-06-10,2630.4320348361343,1890.2081745488647,3427.908656850471
2011-06-17,2524.1032213847197,1772.9546858422948,3287.339111255328
2011-06-24,2495.783883549885,1713.5832787010058,3307.696482719644
2011-07-01,2669.7624457378997,1898.513981909229,3447.1771224242757
2011-07-08,2979.9506108554115,2221.247412913062,3767.1919376562328
2011-07-15,3233.749826601881,2509.6745223939483,3998.2073186523226
2011-07-22,3378.6862249158144,2542.4327349319865,4164.848345123586
2011-07-29,3623.2135985970963,2865.225668487823,4421.687402617515
2011-08-05,4181.689490045642,3427.264786711981,4991.584265258145
2011-08-12,4889.128877689454,4119.232015544156,5681.427635027025
2011-08-19,5192.355952359748,4437.711185017558,5919.714286327226
2011-08-26,4644.3054635696935,3907.484752289832,5396.531433461136
2011-09-02,3424.2839930210976,2742.4223068258566,4162.2593245488515
2011-09-09,2278.167988010293,1492.4882938001695,3028.708641763479
2011-09-16,1869.537980558029,1119.7953334511124,2630.25449809346
2011-09-23,2196.1770369957385,1407.5461498635957,2928.8102345976936
2011-09-30,2688.4595176211888,1941.5301658718693,3456.529188607718
2011-10-07,2860.829145377458,2136.78084198384,3621.588768545593
2011-10-14,2781.7209995142457,1962.2127839238592,3541.484029887995
2011-10-21,2867.1083835523295,2118.9727885464613,3674.1004493148134
2011-10-28,3296.340567541349,2497.8143013006115,4032.2546137259355
2011-11-04,3776.4763344701278,3001.2890729194078,4518.655289751111
2011-11-11,3931.8702305640527,3180.303982381033,4710.339851179592
2011-11-18,3827.868598475839,3096.482072174808,4624.211574737364
2011-11-25,3954.684266664677,3156.5671515222457,4647.569628176107
2011-12-02,4639.951513457094,3888.66877631108,5362.001849894414
2011-12-09,5553.580193545435,4822.867588792314,6333.323686775414
2011-12-16,5905.625845460134,5136.048723252385,6673.546387038411
2011-12-23,5181.322479100819,4479.823130553205,5999.460096732757
2011-12-30,3666.8908427070387,2891.2769378855496,4406.319232599897
2012-01-06,2241.4863176973963,1446.6934950212471,2975.6066130504105
2012-01-13,1664.965808193743,901.5148414300193,2370.012059337446
2012-01-20,2047.1858755551805,1258.8488152525845,2780.847385741477
2012-01-27,2915.0144191665327,2158.520318339796,3745.878640369439
2012-02-03,3682.2962581976876,2906.8290517317637,4385.164854717127
2012-02-10,4040.0579145600354,3298.6195408056687,4826.483279144465
2012-02-17,4012.981103794095,3311.5597743425187,4774.617673628026
2012-02-24,3796.4181989228446,3032.9695872712514,4531.709441123197
2012-03-02,3593.3753154191163,2823.2984858142395,4352.178066702063
2012-03-09,3527.7799673434656,2738.1445096880466,4264.387547627085
2012-03-16,3599.9099995044085,2790.0987592309525,4388.317787572997
2012-03-23,3689.5857938468175,2916.035107048468,4476.793566633902
2012-03-30,3650.815433948026,2897.1826675183934,4414.002138260083
2012-04-06,3452.1480174949693,2717.9051568746595,4250.87278330386
2012-04-13,3218.637817365489,2453.3572253278667,4044.4567264349994
2012-04-20,3107.347459213317,2398.994361859924,3859.230071771224
2012-04-27,3144.6901648353637,2399.5106887108127,3937.974895732826
2012-05-04,3215.1773722556345,2476.5473109547543,3970.9103390988357
2012-05-11,3211.24823078754,2537.9146458139385,3927.0283695657645
2012-05-18,3151.6532104933526,2380.427163458863,3921.0028878944536
2012-05-25,3121.639151170738,2393.8373185747246,3901.0713116365578
2012-06-01,3130.8802015473066,2404.8775193876004,3876.13872082813
2012-06-08,3099.054873294912,2292.4650919797496,3848.9191130775343
2012-06-15,2998.4011784262843,2253.7151687253477,3780.6897880952492
2012-06-22,2945.8768752273695,2156.040918519071,3714.674988738884
2012-06-29,3083.901204797283,2317.3894974498326,3877.1193466093937
2012-07-06,3385.015984172356,2594.1143206363063,4144.528772582673
2012-07-13,3662.0031313017776,2892.724743174108,4496.268843665169
2012-07-20,3819.092781206143,3078.3239292023945,4565.058814543173
2012-07-27,4026.3612929903193,3266.223314585969,4737.127978101499
2012-08-03,4527.602928840635,3785.622308849711,5268.2257378065315
2012-08-10,5243.00847316292,4466.385464608967,6004.271190169287
2012-08-17,5663.85645168038,4838.870742696942,6431.965370400536
2012-08-24,5277.286363673327,4523.539726679287,5974.659232939222
2012-08-31,4133.240886412031,3378.7773354274564,4863.331259842872
2012-09-07,2913.2576557209904,2151.0792874332674,3686.161350320347
2012-09-14,2351.213236895199,1543.7202031623408,3104.9249761098163
2012-09-21,2579.676381085108,1831.4645633316193,3326.5659840747435
2012-09-28,3090.4815215226226,2297.7460813454913,3813.461677478704
2012-10-05,3332.7302266190386,2572.7978402829385,4110.451868347494
2012-10-12,3270.9707675738346,2493.469598653749,4033.1218215892645
2012-10-19,3300.5634085353904,2553.062214901616,4094.556094999172
2012-10-26,3678.7441223091687,2969.718380983062,4490.705130214178
2012-10-28,3829.4349785956697,3084.8390667346744,4585.777088557055
2012-11-04,4288.309598014477,3511.9634424265137,5071.530958225953
2012-11-11,4402.515524913135,3590.496812973622,5226.984039124023
2012-11-18,4296.643347409264,3519.978729842743,5070.358243686038
2012-11-25,4476.940997285501,3652.8860563329686,5249.5223798296665
2012-12-02,5215.066478596998,4434.895757804211,5973.501286372633
2012-12-09,6108.290243011979,5316.574346972113,6820.324907835876
2012-12-16,6357.6928902268455,5569.914702445699,7072.2906778238785
2012-12-23,5520.081645948305,4711.68883384713,6252.4333103150875
2012-12-30,3968.7092765878215,3157.5699476223667,4718.687376440744
2013-01-06,2606.8076391718378,1825.7350930736495,3357.462649177577
2013-01-13,2140.7817948917846,1422.0581310318682,2865.0376453035506
