ds,yhat,yhat_lower,yhat_upper
2010-02-05,16077.32589692255,9910.384975250186,22518.50977296143
2010-02-12,16798.192712429962,10271.882194884241,23385.648057972125
2010-02-19,14709.7011057668,8354.9075114979,21073.313190863108
2010-02-26,13146.918655141832,7067.420484217145,19242.490471062192
2010-03-05,14031.05955586096,7915.816737722085,20535.59551435898
2010-03-12,16090.902522004037,9642.85820564725,22368.392372172737
2010-03-19,17047.721257220244,11105.190985163928,23592.514785503732
2010-03-26,16381.921467695774,10260.462975993194,23015.0567758831
2010-04-02,15315.901810683314,8700.992974096029,21561.638674774324
2010-04-09,14669.150412159246,8573.194857808141,20729.78991301572
2010-04-16,13781.350395139589,7157.757132935349,20194.933094229098
2010-04-23,11805.793878947208,5775.105777817091,18082.326077031128
2010-04-30,9317.17212847151,2956.78825726809,15857.815734039654
2010-05-07,7886.480114095185,1493.393187969848,13998.799624535963
2010-05-14,8188.243829778888,1872.5090002405823,14678.832957189084
2010-05-21,9222.782173350028,3055.901301275105,15393.32550168388
2010-05-28,9681.32136582883,3684.0998504105296,15574.272485006248
2010-06-04,9574.70973856165,2907.059810559806,16004.37936199876
2010-06-11,9949.599924571186,3543.4252330309546,16114.231573919678
2010-06-18,11174.196205371729,4932.339703332722,17545.124395643084
2010-06-25,12233.194044617456,5592.7404627383,18573.870532813093
2010-07-02,12061.494290451375,5742.892431320332,18446.637032552047
2010-07-09,11094.42609140581,4875.930358145005,17794.236028594187
2010-07-16,10828.119619695704,3914.720084720662,17302.657896740773
2010-07-23,11857.580359182772,5110.49638958046,18210.00660488764
2010-07-30,13003.930805255957,6854.332337551918,19474.76276835444
2010-08-06,12787.604295591802,5919.128343748835,19128.421838208676
2010-08-13,11366.166000914494,4921.478112690516,18029.05516838933
2010-08-20,10347.563056030815,4151.861443330385,16833.016968934648
2010-08-27,10677.114877140353,4770.800679059829,16822.55355015887
2010-09-03,11423.483518584277,4921.32544990917,17720.326700364738
2010-09-10,11155.744785875422,4602.695811285371,17304.174541684566
2010-09-17,10078.467036386539,3803.7612368456184,16752.061758977547
2010-09-24,9903.836374392504,3523.628858246673,16580.589235140786
2010-10-01,11408.097585387706,5170.322811967263,17843.65608129283
2010-10-08,12959.172125942428,6697.040555453565,19544.290656707788
2010-10-15,12382.152616197012,5598.460327529671,18769.007789842482
2010-10-22,10141.058702156577,3788.44060963604,16191.211030603577
2010-10-29,9599.004563780169,3201.37407063013,16127.770237268758
2010-11-05,13392.488006361184,6734.600711985971,19852.480276479422
2010-11-12,20014.656593815802,13707.620226930849,26020.57038257961
2010-11-19,25042.505747423038,18494.744033985637,31609.246350520098
2010-11-26,26055.53739006618,19654.37173370191,32460.48935693308
2010-12-03,25501.32431370434,18899.183888068364,31607.936170193283
2010-12-10,27738.448620894967,21335.36566753313,33961.04598427562
2010-12-17,33352.19323487134,26998.74743203522,40082.5408898867
2010-12-24,37479.27956497031,31100.411728399693,43988.39441122821
2010-12-31,34592.34388564255,28411.806981116897,41080.718503987875
2011-01-07,24703.217900584328,18165.231246004914,31331.065855773337
2011-01-14,14022.292709698426,7753.138449760505,20375.43863919832
2011-01-21,9168.249492573632,2528.8806231819353,15105.647563442944
2011-01-28,11133.031779483266,5186.337087078078,18162.210750941267
2011-02-04,15259.263195458572,8915.058985620672,21542.810123313826
2011-02-11,16665.253499261955,10316.310249519838,23233.354103029294
2011-02-18,14861.636975988964,8549.262553678429,21329.136243332956
2011-02-25,12974.454374753155,6804.049306240387,18951.260340238627
2011-03-04,13434.35392187209,6144.986774752168,19893.699514090298
2011-03-11,15468.225964700225,9058.67634711695,22228.77468314016
2011-03-18,16730.68259864067,10485.720960275688,23347.1941529815
2011-03-25,16291.38675784439,9668.49385153038,22590.30891350997
2011-04-01,15197.043499644305,9024.245369322316,21747.316446502926
2011-04-08,14487.225861354915,8006.675968462423,20885.93904152108
2011-04-15,13727.378760469242,6921.1514005563995,19996.768114472223
2011-04-22,11954.045059402115,5361.166375830648,18036.523254199546
2011-04-29,9447.91032049888,3359.52489166823,15943.00899265433
2011-05-06,7730.052128384376,1524.0934169700627,13547.163978802075
2011-05-13,7755.639476446894,1238.5745096363405,14128.352165413911
2011-05-20,8774.395330476767,2577.502115284062,14601.492875626267
2011-05-27,9383.299083937993,2767.0614587177247,15225.733561637502
2011-06-03,9310.70180501632,2649.52478507819,16389.542541138635
2011-06-10,9531.863290470683,3399.087111079919,16028.828552544566
2011-06-17,10647.407211933443,4475.818148430132,17341.994415342182
2011-06-24,11839.84263124879,5330.690735643474,18074.572308252627
2011-07-01,11908.091237086488,5816.683951061341,18393.309590011
2011-07-08,10980.979783429784,4918.950984347553,17455.491760419736
2011-07-15,10495.338864805712,3912.9236454250326,17061.321776172666
2011-07-22,11336.551980531309,5156.828847924806,17819.983712961533
2011-07-29,12593.525487816596,6360.025105701656,18749.344856483447
2011-08-05,12670.316744876898,6284.961893600471,18954.283620299266
2011-08-12,11365.417048683315,4721.332218967898,17632.28630878474
2011-08-19,10157.199992539345,4047.206369099926,16335.003610845684
2011-08-26,10264.467237125577,3672.6086639502873,16595.897571072102
2011-09-02,11060.327428621407,4474.205327159311,17166.665512711992
2011-09-09,11022.941573664812,4570.424282399705,16959.802165303503
2011-09-16,9983.122951192905,3523.9411454882334,15936.95668037683
2011-09-23,9528.14647648307,3109.8931643060946,15308.55920702141
2011-09-30,10788.189625762263,4698.158167302569,16880.114990588863
2011-10-07,12521.143203764423,6002.649089981167,18884.769162240384
2011-10-14,12396.074281118523,5977.387448542242,19432.06351633934
2011-10-21,10257.85615453291,3582.070449863524,16266.212389410599
2011-10-28,9136.612355452071,2800.684443446225,15499.147381545528
2011-11-04,12130.846437395981,5697.6464037155565,18628.541843202118
2011-11-11,18544.60281891205,12192.434721059557,25311.915092830048
2011-11-18,24159.210186790366,17519.685479817465,30439.84001799469
2011-11-25,25845.06320966332,19135.903546901376,32262.884555392946
2011-12-02,25228.916858088305,18880.819824427545,31910.513276623544
2011-12-09,26754.888033129853,20377.67354888304,33298.424568831484
2011-12-16,31996.729933677158,25571.4552689088,38295.43503122652
2011-12-23,36870.6171653595,30501.007414672575,43368.99870433108
2011-12-30,35448.482162865796,29527.026378033057,42038.479117365736
2012-01-06,26483.15386410144,20017.124341176263,32484.9604079111
2012-01-13,15369.918491939177,8851.685643560431,21584.407084945775
2012-01-20,9197.024255016273,2618.537962498972,15453.245648617307
2012-01-27,10176.482952489761,3880.9675305124183,15840.3534384863
2012-02-03,14352.584563014856,7847.215210311328,20608.712135165246
2012-02-10,16430.656433284705,10210.890473127078,22474.409128834057
2012-02-17,15024.66956465344,8795.492056515628,21340.817219896086
2012-02-24,12897.694933398045,6601.045493402124,18920.254962811116
2012-03-02,12902.971358596078,6569.155589497821,19598.656241393208
2012-03-09,14826.500664560288,8066.583363224235,21532.1477873829
2012-03-16,16363.200371368392,10054.365645080257,22721.09858653375
2012-03-23,16189.960514906765,10137.708645633602,22460.77791987288
2012-03-30,15104.736258074974,8899.66737357577,21685.597798025843
2012-04-06,14314.556729805663,7718.200542802984,20497.0506610535
2012-04-13,13645.94836524447,7373.328836940328,19610.021832304963
2012-04-20,12083.512860146315,5694.90214715572,18791.739544076645
2012-04-27,9613.81980773852,2697.105826937523,15635.374364541196
2012-05-04,7642.564501852151,1310.0469123307591,13999.474176225482
2012-05-11,7364.4105781255685,908.8681385215654,13717.928706542223
2012-05-18,8316.71652606657,2084.5841681369784,15070.914200979634
2012-05-25,9066.713241946372,2633.0320943512866,15474.404152053625
2012-06-01,9064.134108694385,2852.803776416976,15109.142761166886
2012-06-08,9153.779336029398,2701.783835214928,15110.487680771761
2012-06-15,10130.644362834317,3793.5021971276888,16379.777396173684
2012-06-22,11412.461961374007,5021.221455744192,17861.966619953117
2012-06-29,11724.483871241377,5013.512179104872,17819.403039963472
2012-07-06,10888.712973587637,4530.439909231119,17467.592055466113
2012-07-13,10215.656264878191,3798.090954713679,16538.655064518334
2012-07-20,10835.82653204161,4463.507119509518,17536.38377145403
2012-07-27,12145.691259966212,5789.521411859873,18902.260206278173
2012-08-03,12507.956533440938,5981.987957340341,18566.79587297581
2012-08-10,11372.561365292913,5011.893889280441,17835.994200913454
2012-08-17,10018.352495558873,3641.2004235379104,16651.227446950616
2012-08-24,9880.086081271707,3351.160824802145,16123.775109515862
2012-08-31,10669.467232690355,4112.797679597099,16714.42156402577
2012-09-07,10855.35145165032,4708.379400286012,17199.83415384794
2012-09-14,9910.268235213829,3628.403840904061,16315.889990989774
2012-09-21,9216.909230693222,2983.889737656729,15876.07806052042
2012-09-28,10189.054525472287,4392.505190006067,16864.841857357253
2012-10-05,12019.053550692635,5062.161092736466,18082.541946775586
2012-10-12,12337.25784093055,6215.675943534726,18212.194100347435
2012-10-19,10407.678888128237,4149.738883387802,16958.568593980162
2012-10-26,8817.798013774409,2333.5505937528865,14899.958845854704
2012-10-28,8960.121428661736,2364.5676457256877,15529.352505492338
2012-11-04,12438.669737416838,6102.456386864155,18849.43542262983
2012-11-11,18996.093691098074,11849.789895123027,25026.945667471868
2012-11-18,24270.65803985911,18108.1773646467,30781.616949373227
2012-11-25,25543.960231845456,18364.69842313363,32107.6828287332
2012-12-02,24945.88710652892,18504.54365061783,31094.613315096907
2012-12-09,26893.646019395077,20537.57974262775,33777.568484326555
2012-12-16,32377.52849364972,26210.764285290024,38798.19821997405
2012-12-23,36827.69954378913,30600.92191118595,43168.12724791424
2012-12-30,34529.39470159154,27858.110997139054,40892.8891469051
2013-01-06,24985.371577240818,18563.472434050123,30972.773906664876
2013-01-13,14102.915081702657,7782.0065233182895,20908.165133186605
