ds,yhat,yhat_lower,yhat_upper
2010-02-05,20640.390781019483,18781.740051997844,22518.438086061615
2010-02-12,20801.51718874185,19019.465675738516,22536.19698026273
2010-02-19,20357.058692301118,18592.872533534526,22132.392812385817
2010-02-26,19844.352067141408,18094.197532425675,21760.42536078646
2010-03-05,19488.139811758316,17590.68057999271,21141.724712968407
2010-03-12,19154.486459608772,17310.79294397264,20921.064850166254
2010-03-19,18816.058263745705,17038.555915221903,20651.525391377872
2010-03-26,18759.735023063866,16993.92258346605,20565.18765067713
2010-04-02,19214.05927418555,17390.6335593235,21012.74105073568
2010-04-09,19923.028222447087,18121.383517644495,21635.835059906098
2010-04-16,20303.13802252384,18389.781050931117,21991.575361303276
2010-04-23,20065.37544568442,18178.248932372408,21831.523185868795
2010-04-30,19557.9783173329,17728.349469381992,21389.731053938776
2010-05-07,19395.318326419903,17540.60102705708,21351.15019521406
2010-05-14,19790.607140913664,18012.72083519484,21652.717352759304
2010-05-21,20350.328685713906,18554.333420511375,22145.706447117173
2010-05-28,20529.05777819034,18855.089095769858,22288.90853488612
2010-06-04,20196.550627900157,18402.85589473717,22075.844193128807
2010-06-11,19709.635518102452,17920.164959014375,21485.17029644084
2010-06-18,19494.89049040931,17595.84572828479,21299.41175122695
2010-06-25,19651.507268196096,17973.204511600154,21432.05515564161
2010-07-02,19947.795991485324,18139.332209329765,21697.620585179146
2010-07-09,20104.33154190908,18310.629532996427,21917.935584422805
2010-07-16,20038.565185648597,18332.519435422975,21878.675060202357
2010-07-23,19919.13714383981,18089.984144364855,21769.127322401655
2010-07-30,20074.124367823573,18312.646122827333,21933.939884719402
2010-08-06,20785.81480357668,19058.224344373033,22574.344194826946
2010-08-13,21993.605055430362,20104.910702889858,23732.133327750846
2010-08-20,23113.634671752683,21329.439105451653,24865.965332436666
2010-08-27,23304.610870066685,21538.95100067719,25086.482650662096
2010-09-03,22172.308610833188,20372.67995329121,24087.746583695633
2010-09-10,20308.249153363173,18482.81734792311,22027.655474059793
2010-09-17,18968.91474422727,17158.09436763522,20845.63361866324
2010-09-24,18991.143258059645,17304.843297600182,20886.87443577102
2010-10-01,19973.356485980654,18180.064683017154,21814.802109509597
2010-10-08,20669.90311927429,18847.380785526908,22549.59521274385
2010-10-15,20309.929090913167,18637.06832458762,22212.74345567355
2010-10-22,19456.201500907257,17481.635466217493,21137.854389171524
2010-10-29,19405.06887440816,17695.924770675818,21224.615338644853
2010-11-05,20718.871922230202,18963.45192146552,22515.543466019695
2010-11-12,22515.901493643913,20723.54544977774,24397.084327314773
2010-11-19,23361.284577905833,21508.06877177971,25160.00212381738
2010-11-26,22805.129784530414,20967.71726619614,24630.289675398963
2010-12-03,21845.26317276383,19863.957384466376,23763.72988932165
2010-12-10,21779.541438657754,19952.274242875705,23590.53311490199
2010-12-17,22732.806216333396,21027.191521252396,24576.433808498452
2010-12-24,23512.55083931034,21566.649370213177,25372.164347162066
2010-12-31,22941.86417157248,21243.233380899655,24730.48585476181
2011-01-07,21169.600198381864,19388.52590217882,22970.687157044973
2011-01-14,19531.52300154567,17712.355989409716,21244.176388234107
2011-01-21,19184.811607627154,17431.139352084065,20943.35395638997
2011-01-28,20040.902640236425,18376.19068263989,21863.62844056978
2011-02-04,21052.558159915734,19242.936767928244,22820.98583775504
2011-02-11,21362.741751432513,19647.103752625382,23184.46812948618
2011-02-18,20987.702145154322,19331.71099547436,22876.122464653876
2011-02-25,20458.686226600024,18722.944812334867,22348.051114430877
2011-03-04,20081.41440195848,18366.059345752565,21888.763874994474
2011-03-11,19757.309477574647,18122.527188352597,21480.150219063198
2011-03-18,19407.91742076938,17712.194683407113,21320.10366767579
2011-03-25,19277.54937085692,17558.224491619658,21052.65796166221
2011-04-01,19647.536365432275,17791.575657175206,21454.654159278147
2011-04-08,20355.77773002011,18609.872769738915,22110.07222174313
2011-04-15,20836.708195072617,19105.861638075567,22654.528901641756
2011-04-22,20705.39032934459,18881.12655091324,22421.066214955994
2011-04-29,20205.310009048168,18340.653383971432,21902.595186357838
2011-05-06,19952.758705376626,18137.307334901536,21872.8757952972
2011-05-13,20268.61593833787,18520.83892250474,22092.67348220194
2011-05-20,20849.334991777258,18988.982948491266,22639.56345523593
2011-05-27,21128.13260696419,19221.827733133483,22942.340527256994
2011-06-03,20877.871627424232,19108.122216238004,22646.541314160768
2011-06-10,20389.237284241866,18668.908554661626,22229.42167672222
2011-06-17,20113.463981142697,18401.21957151967,21964.423094745052
2011-06-24,20221.058370527557,18528.44234050053,22098.73461075019
2011-07-01,20523.181655854318,18713.953262176383,22273.414617176128
2011-07-08,20725.666776417896,18884.123382384478,22672.977926137886
2011-07-15,20701.366055460498,18882.366330894307,22454.891983928712
2011-07-22,20577.519415722643,18754.174064793056,22362.844039442512
2011-07-29,20665.342246616594,18966.770160493652,22454.318021439045
2011-08-05,21275.68329294779,19543.875693336908,22983.80314117088
2011-08-12,22430.326593206002,20681.234862324614,24109.743607643788
2011-08-19,23635.477783009384,21901.3844161958,25363.72125657307
2011-08-26,24051.938348054005,22230.119619222878,25824.53381462073
2011-09-02,23150.28447886602,21442.918709814752,24830.69933647427
2011-09-09,21339.576084903547,19516.379323434765,23289.734369401245
2011-09-16,19824.80128981103,17882.13415116378,21602.899208423973
2011-09-23,19602.258422580322,17770.224263393895,21399.1645706325
2011-09-30,20502.61960215965,18577.262099827236,22423.475687567403
2011-10-07,21345.99569566268,19518.133584895862,23202.298890565013
2011-10-14,21180.386471660167,19356.242204775077,22971.49520393665
2011-10-21,20330.03077015087,18553.499386380437,22160.441746395118
2011-10-28,20062.709235314076,18318.701973811545,21745.044179212437
2011-11-04,21166.496078995264,19361.919915828174,22853.952279843408
2011-11-11,22995.614681245406,21219.80999405879,24756.813770850342
2011-11-18,24096.122592790114,22283.86566703356,25891.426439250154
2011-11-25,23759.030537030703,21927.704443645747,25408.109269626646
2011-12-02,22769.64410711165,21054.873726615697,24541.401379820094
2011-12-09,22496.542297536747,20718.03793251826,24218.496242635836
2011-12-16,23336.80709331324,21494.85095387128,25150.38989906676
2011-12-23,24264.557742270285,22545.10566168929,26143.887626873384
2011-12-30,23978.309101924664,22245.235241563947,25752.937427006054
2012-01-06,22350.257843949745,20449.70315543029,24162.32831059422
2012-01-13,20585.68258152158,18715.47275137566,22348.077926501872
2012-01-20,19982.145187385486,18266.568102029938,21713.370565343183
2012-01-27,20693.276751103025,18880.978888760874,22583.794166802556
2012-02-03,21767.18096188472,19901.344089640093,23502.06536930581
2012-02-10,22234.164873342757,20415.383221725435,24103.01508838753
2012-02-17,21953.72886724606,20242.02747607844,23808.2638086304
2012-02-24,21421.784215076863,19590.98229860415,23202.11295393634
2012-03-02,21021.9928852439,19301.946833438633,22816.23237909073
2012-03-09,20707.058903411056,18956.687806033882,22463.846627028975
2012-03-16,20358.51652436562,18503.6660554589,22098.62882750249
2012-03-23,20167.64452085106,18355.82210661431,21893.057361783216
2012-03-30,20447.464086066393,18515.336762377417,22239.270198867103
2012-04-06,21134.48639229934,19507.850412290783,22890.604573669138
2012-04-13,21701.924183153405,19980.252465383946,23493.428594739555
