ds,yhat,yhat_lower,yhat_upper
2010-02-05,366.4556494543107,276.61092929002103,454.2763864021169
2010-02-12,385.31459650429525,293.87400530394314,471.96224463269624
2010-02-19,369.2773415542485,281.7860608512269,459.67643659316417
2010-02-26,333.405013663969,244.39198620011,426.0883830205675
2010-03-05,295.99111230228647,208.9670215017265,387.5545170457837
2010-03-12,271.1978111540427,179.26197279636511,360.90791873547437
2010-03-19,264.6765028639877,173.3648571357145,357.87790433240167
2010-03-26,270.1104266758187,181.41662961331988,356.0033782713218
2010-04-02,272.9380398398925,184.45208935251932,365.14984920011347
2010-04-09,264.10799815267137,177.4619533861926,352.84223751756775
2010-04-16,251.77288195509132,158.10113624864942,343.25221758766526
2010-04-23,254.63258550699211,171.4056648808434,344.1344169864758
2010-04-30,279.50595460487716,185.02997878141903,365.43756268631483
2010-05-07,307.7158438326093,220.11751614154898,391.3701302953668
2010-05-14,309.84802076560356,216.192401118161,398.1960355690648
2010-05-21,276.87928107815884,184.9901564673136,367.9095129106319
2010-05-28,233.61258270484126,140.8866290200345,319.60277228549495
2010-06-04,216.92184328028566,121.15874096001363,299.4185154166969
2010-06-11,240.28159520178372,155.96190787456914,325.6697318399012
2010-06-18,282.2517100967484,193.68318363692023,370.91937825506005
2010-06-25,310.0424614315447,223.3128771829921,400.8576969081304
2010-07-02,310.69215449982363,226.0997528737917,404.14071461154373
2010-07-09,296.7071225165375,199.04357365824225,388.77782143934377
2010-07-16,285.13529353162494,199.89887073379253,379.507614268499
2010-07-23,278.7541330966337,181.31770643711002,363.29843419906456
2010-07-30,270.3946263687871,174.84457812792178,361.9429495803796
2010-08-06,259.26480003592474,165.76146459815888,341.7033677343346
2010-08-13,253.9423082865229,158.85035401993764,340.73372244313464
2010-08-20,257.6333947944585,162.64300252589052,341.64016487112104
2010-08-27,257.96361932682237,169.68734556864732,345.85180967035444
2010-09-03,239.2466126279137,146.74849871339498,327.0643623983952
2010-09-10,204.45272171648236,114.90205881478339,298.5475073548509
2010-09-17,177.69036302671498,86.1364943864028,276.60570632682
2010-09-24,179.76667920623342,89.31131198075686,263.46057514572476
2010-10-01,203.72851509751683,110.32001938332218,296.7343900603446
2010-10-08,220.23933198723432,128.66895582959657,310.80678369948447
2010-10-15,208.21039837259025,117.99060677818483,295.9350353367191
2010-10-22,175.73429147911702,88.62047666232141,260.80275055146836
2010-10-29,147.96172518909717,58.55911388170295,235.04448022935014
2010-11-05,138.41004340981524,48.189827091273344,220.70212751409215
2010-11-12,139.12583622405754,51.09923896980172,228.7671884229479
2010-11-19,139.74729796906493,50.63586630383594,227.9374649308451
2010-11-26,147.81466560169193,57.88275734852332,238.26734332620114
2010-12-03,180.67997760587372,95.20644161665673,267.9134914685756
2010-12-10,236.26415250705742,145.07542938152486,333.9512492624947
2010-12-17,280.30344282933095,182.0153244612626,375.0686529207886
2010-12-24,271.4889942105963,181.22500049395475,365.4805476561433
2010-12-31,202.76104901169538,108.31511538871418,290.9179303666995
2011-01-07,114.00728917909473,19.07432494916829,198.2661916016586
2011-01-14,61.10978877972788,-28.876458623440044,150.5658312755693
2011-01-21,71.29952679551897,-17.117764827103848,151.0309928483645
2011-01-28,125.7269374787514,39.99079026621857,211.76266206476453
2011-02-04,181.98748623712072,85.11348006036829,272.3938543598013
2011-02-11,207.9493145159419,114.74475713557541,298.3347497159822
2011-02-18,197.85635299086044,110.56049133117274,287.7310151905293
2011-02-25,164.68312149874163,74.70763466295227,256.0853572277132
2011-03-04,126.86749170106884,43.69335669731764,224.3765163175934
2011-03-11,99.6396663388921,10.627434712955525,189.8818689250777
2011-03-18,90.4977046727897,-0.6470921060638167,177.6707462650221
2011-03-25,95.55017297422913,6.765057159849471,184.46907256434508
2011-04-01,100.6704013651954,15.224952218424065,194.41446389849594
2011-04-08,94.65138252878064,1.6376628192716245,185.94094779635248
2011-04-15,82.40838617573147,-15.177911176509797,175.06255257414026
2011-04-22,82.4518440601037,-9.093188435752307,169.77436502674863
2011-04-29,105.09675703701896,19.9055537911409,199.35529908848176
2011-05-06,136.00669512136875,47.30419321878068,226.41207618725088
2011-05-13,145.46277156324294,59.11320632420127,225.6825254123863
2011-05-20,118.87132134350938,22.733425662942107,211.52482665256872
2011-05-27,75.79929446066791,-15.981485826332717,159.81570117510674
2011-06-03,53.53629899090826,-38.44630451363285,139.21229193310094
2011-06-10,71.66294091651197,-12.381591589001854,158.25796064474693
2011-06-17,114.0711438071955,24.787851238101617,196.73040776558804
2011-06-24,147.7063434696382,60.79489400659263,241.0496356262662
2011-07-01,154.35393909169812,62.55531293934,251.12771297043858
2011-07-08,143.02892310746972,62.96693360519844,225.07636041118155
2011-07-15,131.84105521908742,43.10988215459737,218.87036013878344
2011-07-22,126.78874741560628,42.05996808580312,208.93830382581416
2011-07-29,120.99088668439602,35.60749023050259,206.54095144079722
2011-08-05,111.66335285074496,24.994336859830526,193.75835961150062
2011-08-12,106.47430824648626,10.958908494011943,190.6017674195006
2011-08-19,110.83711230076504,15.788162509124351,202.7840392383728
2011-08-26,115.14554457877271,25.604015039515314,200.63152288359294
