ds,yhat,yhat_lower,yhat_upper
2010-02-05,14498.69187482067,12107.936913634221,16672.921159666173
2010-02-12,15481.161519303765,13349.742832067413,17586.42622979567
2010-02-19,16327.374872796225,14066.471337751422,18454.833887888133
2010-02-26,16239.774397925094,14082.466112989581,18392.567445811525
2010-03-05,15142.77551371978,12826.57416626611,17499.215923080268
2010-03-12,13911.77689223376,11766.973740230507,16251.499874894898
2010-03-19,13454.696197898971,11232.746651381973,15665.224661873675
2010-03-26,13718.126241019476,11423.963523303963,15983.020129586492
2010-04-02,13836.928239408237,11661.085926885931,16077.71486199329
2010-04-09,13248.140007335096,10918.568380169218,15426.12539404711
2010-04-16,12388.544902698946,10174.726940414484,14697.145916085232
2010-04-23,12116.037015816377,10050.69996370159,14432.81939280378
2010-04-30,12597.374319669429,10379.234305551381,14756.379489579711
2010-05-07,13073.005171504856,10850.280945100312,15347.400041257897
2010-05-14,12800.236226677309,10686.728812253708,14892.548554184847
2010-05-21,11989.606458478893,9746.488187898829,14186.288383538154
2010-05-28,11558.209833107265,9332.78048210561,13628.126283965652
2010-06-04,12008.781005015515,9888.953070345155,14163.839558474341
2010-06-11,12826.566755563166,10488.902953522262,15032.402593288802
2010-06-18,13121.693200025411,10986.593065426803,15428.441553498864
2010-06-25,12692.717078272082,10609.394437437595,15062.172712806745
2010-07-02,12209.38058391725,10144.807470810088,14457.656064424169
2010-07-09,12354.668884614066,10004.76478749554,14485.680505575969
2010-07-16,13050.072311366099,10889.583989165892,15311.126178475193
2010-07-23,13691.213777692603,11388.942409066085,15916.121484473784
2010-07-30,13973.598365130403,11628.980791946202,16356.597289464546
2010-08-06,14172.415124561827,12083.762460275557,16487.598116039124
2010-08-13,14547.619260364827,12319.772506283649,16812.338559528223
2010-08-20,14770.545450592645,12452.087731767955,16994.240715833537
2010-08-27,14252.040294089808,12296.436016353506,16679.2472047961
2010-09-03,13006.309245183085,10807.185220824385,15269.50046021768
