ds,yhat,yhat_lower,yhat_upper
2010-02-05,12151.824014504753,6003.920259671743,18445.16320228263
2010-02-12,13601.79781152868,7256.3881749071215,19671.499795260483
2010-02-19,15815.311238013253,9274.631765661958,22065.751989738077
2010-02-26,20103.036501396375,13520.111572850545,26391.2622584974
2010-03-05,26542.23132383812,20452.536690152694,33097.831663831435
2010-03-12,33715.9866339285,27542.75873370594,39780.26420704678
2010-03-19,40080.235866286836,33885.1544440043,46031.956470238474
2010-03-26,45239.76955292854,38753.757245322435,51835.31950505515
2010-04-02,49568.371697920884,43409.169586748576,55320.073981367685
2010-04-09,52818.70462755303,46933.96348032388,58917.75911520093
2010-04-16,53782.96435589799,47905.01390284353,60088.69718781253
2010-04-23,51759.00104363679,45536.99036410368,58123.24543072313
2010-04-30,48106.369639880075,41505.6936416809,54469.835466052515
2010-05-07,45722.60195971803,39514.24432185659,51993.276039319055
2010-05-14,46601.36658600445,40352.80026557483,52682.16712159686
2010-05-21,50006.507469097574,44285.583064543935,56740.958076992836
2010-05-28,53270.462781259834,46895.26712571197,59634.46884551337
2010-06-04,54329.346988125486,48060.108734737405,60532.5824343481
2010-06-11,53249.92137637311,47130.884782955916,59714.44180290936
2010-06-18,51335.4259790335,45390.126478681435,57795.74851371079
2010-06-25,49225.38600399929,42990.185566118234,55791.28177476019
2010-07-02,46336.38989111922,40579.19674364343,53048.4533108331
2010-07-09,42082.37796516866,35812.089105855506,48331.56194399281
2010-07-16,37084.241377761304,30964.771940377606,43631.26543685
2010-07-23,32758.16980245595,25957.53081598181,39046.763552466786
2010-07-30,29847.49877874399,23275.62962860024,35732.97581614401
2010-08-06,27779.32131290403,21116.325372525524,34141.02938519842
2010-08-13,25584.99570120209,19079.10398084095,31763.4068134584
2010-08-20,23115.130017865322,16560.99690063762,29077.24298008575
2010-08-27,21009.399437848795,15007.116923231679,27750.20265911104
2010-09-03,19601.359213732827,13632.909373288778,26315.708627427335
2010-09-10,18325.747503420414,11927.367521412558,24614.737770972533
2010-09-17,16450.333623729995,10300.722015112944,22428.904041889662
2010-09-24,14123.957551254554,7781.242615191051,20716.01354979005
2010-10-01,12276.345837296554,6388.694889526719,19151.464422507994
2010-10-08,11436.188224997377,5163.9139505685525,17567.085317128567
2010-10-15,11016.803596783178,4721.3883078592535,17572.994828568906
2010-10-22,10059.201893699385,3848.484261531392,15946.608575324064
2010-10-29,8511.49562330794,2322.398326991954,14904.066979018837
2010-11-05,7364.6846270108435,403.5469342836975,13523.388111790482
2010-11-12,7401.531772660044,914.4602348709666,14034.781580974523
2010-11-19,8127.102125075238,2224.166321050987,14228.957311342683
2010-11-26,8277.517655128988,2329.7647583667867,14954.120118477074
2010-12-03,7318.701058351977,1083.0939884592894,13596.395530227817
2010-12-10,6073.975912308524,53.332989323522355,12334.741278258347
2010-12-17,5702.822739068815,-476.64109916304517,11591.55416762024
2010-12-24,6324.9087387023865,202.70684082434195,12916.892584756537
2010-12-31,7002.27352846591,459.1092075992765,13115.586763511088
2011-01-07,7035.4152955949685,853.6206482269308,13561.939793991058
2011-01-14,6865.836189157071,790.484001813294,13444.545878339291
2011-01-21,7443.991523559296,858.8753215655267,13920.21338737474
2011-01-28,8960.032185752276,3062.792735986095,15162.273813412856
2011-02-04,10675.706691728783,4049.9415861081397,16893.102789077624
2011-02-11,12126.469812434918,5983.174788223666,18402.976844762175
2011-02-18,14094.328548475241,7556.675291590287,20087.785120903947
2011-02-25,17955.674414355144,11487.843223199348,24598.593573635477
2011-03-04,24083.11896625398,18046.806051724187,30489.438560822073
2011-03-11,31258.734266387237,25401.868003753036,37676.30473883098
2011-03-18,37835.57588271669,32059.64845399698,44292.553061040984
2011-03-25,43187.26861668087,37101.83866351277,49545.66565803917
2011-04-01,47649.15623299495,40957.45694681912,53734.22349071959
2011-04-08,51164.16582757844,44758.43551281637,57344.50198127932
2011-04-15,52630.16931124534,46084.0686927595,58946.72832022306
2011-04-22,51108.33850912134,44283.77196997088,57174.318883366665
2011-04-29,47552.911339320795,40878.49229418506,54264.832355113555
2011-05-06,44735.443243384565,38374.16091854905,51021.34277703021
2011-05-13,45001.59258864213,38740.15811241223,50919.0619297473
2011-05-20,48126.55232895262,41940.225917133015,54082.12223083409
2011-05-27,51618.288785697965,45056.76497675183,58274.24561838288
2011-06-03,53130.329281004095,46688.42025755318,59267.18329240157
2011-06-10,52347.91472106023,45931.031716677804,58573.462868829585
2011-06-17,50498.24173416778,44232.30319345543,56409.99410592138
2011-06-24,48440.9852537983,41630.02692475786,53999.24240042542
2011-07-01,45758.29301047446,39410.04858008133,52125.29222776599
2011-07-08,41744.66523276406,35413.581022205115,47765.70333902788
2011-07-15,36782.39137170829,30264.02621443965,43201.53441868609
2011-07-22,32246.588698749063,26479.862538632457,38668.39871820751
2011-07-29,29093.848301112557,22893.901577721004,35577.62508179245
2011-08-05,26957.016487629004,20489.11628210363,32656.298971849475
2011-08-12,24831.254440419212,18445.78748083642,31219.438996175773
2011-08-19,22377.05803719758,16104.628322506163,28896.622908144378
2011-08-26,20160.476972024113,14178.261540295947,26776.586360956375
2011-09-02,18648.741471008147,12738.092738341338,25254.3312138465
2011-09-09,17417.745752070718,10932.848749743434,23760.70292367677
2011-09-16,15674.233084417463,9653.633316601487,22001.70395446005
2011-09-23,13372.732359701411,7105.515956801118,19184.137104432593
2011-09-30,11375.1484864501,4992.974803655871,17245.57565290234
2011-10-07,10370.17304210206,3849.2520664729545,16882.536563245107
2011-10-14,9956.629546970657,3413.9356650907575,16338.534107818512
2011-10-21,9139.480478542117,2300.977741064333,15324.164868996775
2011-10-28,7645.964899836632,1829.012850115943,13985.426491287888
2011-11-04,6346.222909535914,-143.94906591679646,12690.653803629548
2011-11-11,6170.265386704032,125.64699029824263,12533.696755301498
2011-11-18,6864.798307032925,552.3812943549981,13702.657580554862
2011-11-25,7198.736692525934,689.0700757353694,13153.568405178637
2011-12-02,6414.113531065184,174.40547672602193,12789.93011040754
2011-12-09,5126.042862267121,-981.0464585783939,11367.556670375081
2011-12-16,4551.999053944721,-1332.2452929114286,10707.83369206593
2011-12-23,5050.7656675808685,-1186.9631844197677,11817.88411291504
2011-12-30,5798.443649393434,-556.0922420308322,11751.24826455343
2012-01-06,5950.3731740317635,-263.98813938848633,12274.849821824348
2012-01-13,5746.471523015858,-432.86361427226035,12110.088726859616
2012-01-20,6145.817339891815,-33.17189704217783,12615.009507118848
2012-01-27,7535.137048340901,1159.5807918935188,14121.939569005803
2012-02-03,9279.473085059855,3014.708325882793,16115.1588577293
2012-02-10,10760.582868205734,4284.374197038445,16889.59363831603
2012-02-17,12534.286042423386,6033.378997054587,18892.50209794143
2012-02-24,15985.531107966586,9427.556558382532,22593.290677779398
2012-03-02,21761.33593495316,15062.375105910001,28257.794164701187
2012-03-09,28884.35012958081,22335.828659383955,34690.52286374247
2012-03-16,35656.61444127215,29559.86677914206,41876.70496781859
2012-03-23,41218.06024140019,35057.67762858156,47586.51487422545
2012-03-30,45815.65933095565,39496.77343352637,51884.09210741063
2012-04-06,49558.571466538146,43322.896990335714,55262.55807725818
2012-04-13,51492.975773375874,45100.47999927577,58083.44312417928
2012-04-20,50505.749413541875,43852.918420316644,56526.685289423374
2012-04-27,47143.774674223576,40576.69001546508,53651.859327820996
2012-05-04,43975.04144232751,37654.562230709,49913.32369055114
2012-05-11,43621.61436036436,37423.41267484747,50024.689329345456
2012-05-18,46380.7419639109,39177.36036285182,52645.6556097893
2012-05-25,50020.914696322565,43505.09460299422,55987.273491511056
2012-06-01,51977.593435693925,45396.07301312197,58291.83728347921
2012-06-08,51537.07013411267,45452.83955335515,58114.21654885026
2012-06-15,49782.15185116463,43540.86088990077,56054.05768025583
2012-06-22,47760.92400760125,41716.98462496606,54165.87856445427
2012-06-29,45256.32063923232,39268.76991246531,51778.10065988461
2012-07-06,41494.1766509397,35228.109403693765,48151.39040749072
2012-07-13,36614.62695597604,30243.840957649794,42588.296136914716
2012-07-20,31900.97932211726,25769.514097096195,38283.92730577299
2012-07-27,28490.833856943696,22259.860418445525,34455.68644144001
2012-08-03,26246.83975471368,20159.578507047114,32748.99333564027
2012-08-10,24175.715921665556,17465.42502965878,30357.63797991778
2012-08-17,21756.05458173799,15410.925328773787,28257.752016093644
2012-08-24,19443.62845850973,13049.168435145077,25656.66821513476
2012-08-31,17810.412412681617,11241.564290820188,24041.309055000384
2012-09-07,16592.57842624935,9929.083334200192,23069.341769837763
2012-09-14,14976.37381996465,8792.242761973714,21237.233590691936
2012-09-21,12728.015824768663,6820.733544983862,19224.328263963198
2012-09-28,10602.717225929067,4013.6301604667665,16713.009020302427
2012-10-05,9415.948103987457,3243.407060317618,15680.783136002676
