ds,yhat,yhat_lower,yhat_upper
2010-02-05,6700.245324219648,4306.089429442403,8971.39484761565
2010-02-12,8225.413789413898,5923.475165041026,10505.618437268851
2010-02-19,7299.927326557996,4949.807050885127,9501.943520118186
2010-02-26,5175.841799541874,2678.4823578183396,7475.180340806983
2010-03-05,3270.7861338093467,1079.7392038825567,5702.928311529978
2010-03-12,2255.369708816778,-148.47319331766153,4577.807799301212
2010-03-19,2071.7833170542335,-401.60258002273906,4244.457151953219
2010-03-26,2328.346748337849,42.44008017450789,4644.74206900199
2010-04-02,2592.5726415350678,261.3228904731607,5110.537693626668
2010-04-09,2615.731054121517,350.1048724063573,4685.324365661746
2010-04-16,2544.656760796137,59.868199693460625,4791.356908233237
2010-04-23,2844.6487846085297,503.49090583868787,5020.286932726902
2010-04-30,3772.396065052907,1500.7277792244818,6218.423066019438
2010-05-07,4874.219750124192,2593.9445432997263,7121.711656755679
2010-05-14,5221.007213493543,3005.110179035646,7446.1539610261125
2010-05-21,4339.593565961075,2030.5632785327257,6681.740208485779
2010-05-28,2848.716703147003,554.826483757471,5136.960046631698
2010-06-04,1953.39467309535,-253.66268226267903,4207.109621075242
2010-06-11,2230.127089607654,-205.86243015829697,4355.118254093599
2010-06-18,3053.474810606473,607.1442981800574,5222.528639571521
2010-06-25,3350.8238106940216,980.3601250228738,5822.130961429382
2010-07-02,2819.5746853502787,404.1629574095695,5223.840013889763
2010-07-09,2179.0163635803497,-147.1599305203341,4469.076605123566
2010-07-16,2195.3110844535295,-136.6316065574598,4367.246157967268
2010-07-23,2710.4098051242254,325.0366145877111,4948.277247820293
2010-07-30,2876.4884520668174,447.6958267331268,5236.274617712785
2010-08-06,2275.551982273693,-103.89556807228496,4509.2021681622455
2010-08-13,1493.9010837163023,-723.337896261029,3673.9990328408026
2010-08-20,1419.201760599215,-1067.1043821826156,3735.3525733542033
2010-08-27,2148.076585581436,-57.16894168431429,4528.17937436971
2010-09-03,2878.663470600269,524.5217273199822,5206.5628368891275
2010-09-10,2903.1185429136767,437.9979802480689,5116.845282661078
2010-09-17,2426.1801110598344,238.41142348541317,4699.950788877156
2010-09-24,2195.1579290341942,-28.501625175008552,4510.928275605328
2010-10-01,2484.1885085088934,393.615752416693,4999.8784967357215
2010-10-08,2797.8354945992187,441.98908046406825,4971.985133963911
2010-10-15,2665.8676631022263,404.7101400319381,5054.047018816358
2010-10-22,2399.432879481822,138.66570312714992,4814.146259552087
2010-10-29,2691.3875703705835,393.6678619015717,5217.953271068395
2010-11-05,3533.6172027830157,1290.21068499946,5822.367706287957
2010-11-12,4006.0764580698974,1717.7977214891919,6345.168388996684
2010-11-19,3494.5371986926857,1080.6729793436227,5809.4608674966175
2010-11-26,2920.9450538651226,670.1679021838041,5238.4635270073795
2010-12-03,4184.6290983081235,1740.2801007375651,6431.329177296041
2010-12-10,7995.886784236765,5736.879602060027,10322.002518786583
2010-12-17,12425.571667556133,10020.917989990108,14720.914000011238
2010-12-24,14107.232548787088,11990.324260998657,16287.49380354801
2010-12-31,11258.691884708587,9041.283236371792,13616.453653917097
2011-01-07,5560.845603531473,3332.3824585806797,8013.626102642167
2011-01-14,912.4180798582661,-1469.4803640821121,3350.5903280576767
2011-01-21,197.7515203952339,-2261.5807495697686,2571.0668908959383
2011-01-28,3119.855159046587,827.9811638948943,5354.029327456867
2011-02-04,6917.088950605383,4609.455649054393,9365.204154100913
2011-02-11,8907.41042175666,6611.330870779473,11393.79324970835
2011-02-18,8355.78742022048,6164.262897402101,10683.77489506946
2011-02-25,6328.756504496894,3953.619055276912,8547.768667775885
2011-03-04,4309.694633496559,1935.6325118378454,6804.170303388748
2011-03-11,3123.6502002227594,882.7878654565776,5248.4755524253915
2011-03-18,2815.4595340292026,379.16578946074617,5073.171453685996
2011-03-25,3026.769845218727,821.3182334483897,5274.850733545684
2011-04-01,3316.411703184128,1195.8935006218185,5750.8658428293975
2011-04-08,3384.9186725349105,1081.1067082991312,5607.844164969649
2011-04-15,3300.960396794683,1127.8197896928605,5613.878339568558
2011-04-22,3500.9206099728935,1294.0347642187678,5859.463812891225
2011-04-29,4326.925257953066,2124.0322856496123,6501.843040551974
2011-05-06,5462.208910853004,3176.222461461923,7782.614425218386
2011-05-13,6005.060362205217,3736.9454081486074,8149.21875653316
2011-05-20,5329.650024674474,2993.763921492177,7605.722841824423
2011-05-27,3860.930981152849,1391.8399406190229,6077.421644196598
2011-06-03,2784.033063322536,430.1628970892539,5030.5178153069555
2011-06-10,2865.5219903841835,537.3154724856231,5107.916224625093
2011-06-17,3674.6328584478592,1418.8427877478184,6139.073229769982
2011-06-24,4122.040298181237,1776.9576653591428,6253.807538311272
2011-07-01,3707.652060156811,1461.4690829764852,5993.223895192503
2011-07-08,3014.5204384967137,793.0529793536484,5325.766705217973
2011-07-15,2893.279441440689,488.29185161647547,5269.880703559896
2011-07-22,3374.672809101382,1195.5501981670634,5572.171425100951
2011-07-29,3660.681778532499,1542.5175378893491,5875.17759091239
2011-08-05,3180.1772803951008,886.2806091325899,5447.924770608944
2011-08-12,2357.975052473394,109.72583414580802,4594.442177689799
2011-08-19,2117.54488559067,-449.0577367080487,4375.213251530694
2011-08-26,2744.9822168008504,511.5648769589952,5004.896635720059
2011-09-02,3545.867965781953,1249.2479405660251,5903.273936042686
2011-09-09,3710.256029912649,1459.0735378708619,6148.627896245181
2011-09-16,3270.292297314177,872.9984833025102,5494.250999823699
2011-09-23,2950.472170191627,662.0166583158311,5285.79105074609
2011-09-30,3166.6533037628765,864.525965291048,5515.088027879702
2011-10-07,3525.56407750356,1356.1459311616604,5786.451813155977
2011-10-14,3475.3106632677645,1185.8312114417656,5796.959522334703
2011-10-21,3178.8244624653685,1112.548047445584,5343.37203295206
2011-10-28,3339.7526728826288,978.5946962538168,5655.0694236588315
2011-11-04,4134.396717072744,1715.0443510205457,6398.231490437113
2011-11-11,4748.796807503052,2435.1331125461525,7021.898975533417
2011-11-18,4395.446118737619,2055.8353461843635,6716.438657905516
2011-11-25,3697.9636871625207,1523.132553631586,5979.398742217511
2011-12-02,4516.466311904915,2112.3789895309897,6802.651428211657
2011-12-09,7937.064075927972,5637.453976705224,10235.570372290937
2011-12-16,12497.923773613038,10191.11060340379,14800.707640865341
2011-12-23,14886.385537111008,12529.66924930896,17193.071974752656
2011-12-30,12825.848355243514,10764.983672777535,15081.895654393758
2012-01-06,7376.100457982731,5175.263754025033,9679.873144198615
2012-01-13,2256.7980463064528,-37.50394875615172,4618.029797498982
2012-01-20,762.1024910651277,-1463.5268436041367,2801.994316343968
2012-01-27,3195.847308094937,1001.3060591890213,5469.035013896952
2012-02-03,7070.481543195006,4624.934573124552,9150.160929354106
2012-02-10,9503.252959749872,7348.821133620334,11956.20272215881
2012-02-17,9363.706536838168,6975.888063359081,11722.465840253191
2012-02-24,7484.022249469952,5179.571753605381,9604.736890334316
2012-03-02,5377.347185356379,3003.024039364761,7600.759871749502
2012-03-09,4020.9047787495874,1513.5944751614247,6257.205166454602
2012-03-16,3575.8790080015574,1386.4303417389044,5943.109206785626
2012-03-23,3727.3611423806915,1364.3286145580644,6181.402075106129
2012-03-30,4032.185038242349,1665.4812042801495,6247.160994699487
2012-04-06,4148.10403318374,1782.5612563453303,6490.142542468024
2012-04-13,4066.4993522922773,1877.4761417897755,6291.376986202679
2012-04-20,4179.112602514295,1861.8603877210553,6246.65740606791
2012-04-27,4893.168359587307,2424.4899271674994,7238.869638124425
2012-05-04,6030.584915721125,3877.8369543875287,8475.804413218204
2012-05-11,6747.126984297616,4360.8774502062615,9023.877246163416
2012-05-18,6292.079176890815,4101.103747630643,8660.823804006604
2012-05-25,4886.882902020099,2549.615254498989,7187.86091143522
2012-06-01,3655.2513459597976,1353.6803544671377,5807.722951196232
2012-06-08,3526.122056122145,1336.8400911918877,5738.628841394668
2012-06-15,4282.4286543945855,2018.7660405232803,6679.140069674382
2012-06-22,4862.43921917807,2624.227672313822,7101.171890922874
2012-06-29,4586.044974223533,2347.464910746947,6999.0493339961595
2012-07-06,3870.840401679551,1602.3989362067562,6084.304821496426
2012-07-13,3613.060498242644,1536.5732435226892,5955.425610991927
2012-07-20,4032.005542558013,1668.9375829803469,6207.095489810299
2012-07-27,4417.333647807482,2174.227788096325,6786.41927140252
2012-08-03,4072.3571051264507,1880.010663828635,6519.303774399649
2012-08-10,3242.5894303896853,1017.2476988105853,5569.001293122199
2012-08-17,2846.6117673064027,652.5433618205657,5134.794276902699
2012-08-24,3347.7604782203694,1012.6886746120274,5622.194448209331
2012-08-31,4190.136079105454,1859.2210633984257,6625.010980866125
2012-09-07,4495.979928650097,2087.826587197298,6796.643983067148
2012-09-14,4119.256571533189,1601.6147073046327,6421.198768845572
2012-09-21,3725.4714015578747,1526.9758331875005,5977.22084347996
2012-09-28,3854.1856301371313,1514.5747083522842,6282.926691978737
2012-10-05,4237.9551065745,1771.3396658232293,6576.180090545009
2012-10-12,4275.114835094555,2082.7222481411677,6588.86414555926
2012-10-19,3974.4116714590746,1626.5384271866483,6260.268017219497
2012-10-26,4011.5227068369777,1764.7988839007958,6404.548743234037
2012-10-28,4158.066404421368,1879.4472951974915,6493.239973848882
2012-11-04,4985.034949715847,2665.396465397878,7224.252921572646
2012-11-11,5517.467769443314,3040.9716929695437,7790.744940176371
2012-11-18,5066.089014541438,2718.4975203595463,7395.955757576654
2012-11-25,4434.9290914823105,2149.4895457899966,6810.094200437027
2012-12-02,5516.504692734867,3189.294812666458,7726.451502060066
2012-12-09,9178.39467960191,7082.21474070385,11544.438704583481
2012-12-16,13674.471613289013,11378.120865800694,15840.569483307247
2012-12-23,15647.361700409512,13256.423167859837,17705.00596738503
2012-12-30,13108.327645577294,10709.678103118717,15263.888528199857
2013-01-06,7493.911533462723,5008.814164717104,9710.172730180146
2013-01-13,2644.4788272985634,478.8769837152905,4958.33417807789
