ds,yhat,yhat_lower,yhat_upper
2010-02-05,36.8526868,-5.388343963148389,80.1711017243134
2010-02-12,36.59887109722223,-11.10732820032934,84.8668286236221
2010-02-19,36.34505538829096,-8.031566569126552,81.59370736137839
2010-02-26,36.09123967521295,-7.602117387714904,81.80270666512745
2010-03-05,35.837423963286206,-7.578823649528744,81.05458794151345
2010-03-12,35.58360825454481,-11.24612483382576,83.9038439498206
2010-03-19,35.32979254377268,-9.245865402454367,80.55203984888558
2010-03-26,35.0759768345248,-10.1400988182351,80.99247894016551
2010-04-02,34.82216112890937,-7.5038353755565534,78.77907162759512
2010-04-09,34.56834541809613,-8.312514357551878,78.91342956702793
2010-04-16,34.31452971003794,-8.815198982320924,78.01671437823865
2010-04-23,34.06071400623532,-7.223069414687708,79.82422594937228
2010-04-30,33.80689820475043,-7.55532811271231,77.80413174106016
2010-05-07,33.55308240435951,-11.055019744383138,76.72743024110916
2010-05-14,33.299266608768946,-11.41112434677957,77.56705418625197
2010-05-21,33.04545080947175,-8.560342720086782,78.74924572574686
2010-05-28,32.79163483667504,-14.591241341512198,77.17528673310849
2010-06-04,32.53781886145375,-8.967852765724531,76.72317131056201
2010-06-11,32.28400286297163,-11.163317621151805,74.4539044546706
2010-06-18,32.03018686035102,-13.411083826720361,74.54510413682019
2010-06-25,31.776370863414193,-15.737839758666999,76.13252796533466
2010-07-02,31.522554869522786,-13.630188492761294,76.6290961592764
2010-07-09,31.26873886806721,-13.858898923146825,75.7941274773314
2010-07-16,31.01492287044094,-15.519619985936183,73.49541281707259
2010-07-23,30.761106863708772,-14.21695987177191,75.04032675747673
2010-07-30,30.50729085899354,-15.755161720685118,76.92953027873104
2010-08-06,30.25347486084138,-10.556696720874523,76.42347971225394
2010-08-13,29.999658862689227,-14.089824572323948,75.834999931466
2010-08-20,29.74584286453707,-12.715840973543724,73.10206079005081
2010-09-03,29.23821086823276,-15.44125823375698,77.01729543404265
2010-09-17,28.730578871928444,-16.15144287279676,72.00703811208425
2010-10-01,28.22294687562413,-19.77717851955583,68.67023124180957
2010-10-15,27.71531487931982,-14.940176997675524,74.37072242831088
2010-10-17,27.642796022704914,-17.051001319489107,73.44751149932294
2010-10-24,27.388980024552758,-14.15145558815148,69.3554165354396
2010-10-31,27.135164026400606,-17.24426420421482,70.11768974896738
2010-11-07,26.881348028248453,-16.807967163616205,73.93617083611699
2010-11-14,26.627532030096294,-23.473363757203614,74.13619717191519
2010-11-21,26.373716031944134,-17.576401153807623,72.23697945802581
2010-11-28,26.11990003379198,-19.4327452363179,71.98493050414599
2010-12-05,25.866084035639826,-17.499219693618283,72.02979832992284
2010-12-12,25.612268037487667,-24.60654943207619,69.12395344000628
2010-12-19,25.358452039335514,-21.429130262059296,70.89286929050732
2010-12-26,25.10463604118335,-18.363302688959223,69.377490526874
2011-01-02,24.8508200430312,-21.13280771370145,69.91957683083511
