ds,yhat,yhat_lower,yhat_upper
2010-02-05,40704.14165511556,36440.05436147325,44967.39302453481
2010-02-12,41650.37564946376,37399.59248921154,45618.02428621171
2010-02-19,40501.91300966082,36115.37101754768,44585.08481649435
2010-02-26,39043.62171213575,34797.949615834375,43131.59499776144
2010-03-05,38598.775914127094,34601.138396671704,42679.81889350457
2010-03-12,38981.46763457982,34866.47776359371,43629.04463171932
2010-03-19,39488.31207613308,35233.01276638247,43898.719081497096
2010-03-26,40141.572894317556,35952.00331668492,44271.193853104014
2010-04-02,41395.042495428555,37004.62721116206,45786.19799258433
2010-04-09,42923.24947947859,38636.23826677954,46964.5460298618
2010-04-16,43515.85668677804,39346.13029415947,47522.925647353324
2010-04-23,42553.48179013866,38427.54776013782,46753.381364154804
2010-04-30,41161.57484485718,37124.67048893134,45537.1482128441
2010-05-07,41252.34516111847,37072.076587027965,45391.10456124134
2010-05-14,43327.719807263675,39099.91499790234,47732.41409144769
2010-05-21,45709.8781695888,41377.14140103745,49805.9101745444
2010-05-28,46314.14328402651,41839.387083777714,50577.96101428513
2010-06-04,44971.903163193216,40868.03788393744,49320.22325011795
2010-06-11,43547.78884637928,39327.58675824326,47885.21625026637
2010-06-18,43722.77552438074,39353.91762993104,47612.13936953037
2010-06-25,45118.80976931633,40817.92171977636,49590.22388678779
2010-07-02,45953.88919599449,41912.675524870676,50035.51010356998
2010-07-09,45282.089264717375,41179.81336310347,49367.898661228835
2010-07-16,44014.57691621355,39609.12127405598,48505.944890949926
2010-07-23,43583.1060393609,39082.16942259096,47437.208426470104
2010-07-30,44079.89104710771,39855.7511957546,48362.43942503296
2010-08-06,44243.82489949989,40051.463259143886,48850.27123759203
2010-08-13,43166.292709600486,38913.02320974929,47308.463218144076
2010-08-20,41417.510153568015,37086.830465188425,45783.3952337305
2010-08-27,40165.009681811214,36097.81874643462,44493.978068012686
2010-09-03,39584.40425058424,35649.667320427616,43705.46425342541
2010-09-10,38742.44897560202,34851.33217410118,42870.12194452612
2010-09-17,37109.49726290654,33063.21037698873,41307.80858206128
2010-09-24,35588.73544966798,31502.216333824497,39915.23194856357
2010-10-01,35519.33630174992,31131.59163828443,39773.374278055664
2010-10-08,36868.489245698074,32843.838530472436,41090.96002985128
2010-10-15,38023.6956497608,33804.62260568079,42162.46760505479
2010-10-22,37652.40998789774,33436.59462741799,41826.104939553945
2010-10-29,36330.58505200317,32193.112843991843,40516.74117262581
2010-11-05,35816.94021747188,31370.489524404948,40090.639935099185
2010-11-12,36774.411867841925,32388.612138174383,41005.23693980236
2010-11-19,37847.45657143261,33458.35437978618,41979.91090921291
2010-11-26,37379.50761785673,33322.60578874682,41488.79451070866
2010-12-03,35665.21359492635,31426.916490254713,39975.07095066073
2010-12-10,34826.729368377724,30772.05751899401,39094.7428389377
2010-12-17,36253.41830085225,32185.694559473537,40335.812394450455
2010-12-24,38709.774851475486,34722.00266574924,42887.607533571136
2010-12-31,39553.62602031062,35066.952623307,44180.73714228984
2011-01-07,37799.49137160028,33512.53740431963,41887.74991260416
2011-01-14,35402.944942215676,30839.770353300137,39600.601923171474
2011-01-21,35193.63321480631,31257.909873448985,39433.0328170177
2011-01-28,37808.597813993845,33773.59357785729,41837.556505470246
2011-02-04,41094.07390896349,36448.70026894806,45087.65212243268
2011-02-11,42511.23792631498,38079.28392710791,46605.698191733245
2011-02-18,41644.743463924286,37429.97622983232,45428.22183384169
2011-02-25,40122.10560326733,36042.64658376773,44417.42469278946
2011-03-04,39487.632499278196,35298.86177973671,43425.71700245193
2011-03-11,39798.38256472856,35604.43089795239,44047.75686238178
2011-03-18,40326.35968492616,35830.89997726011,44599.18645794928
2011-03-25,40933.88871297611,36617.88604554326,45027.72918411438
2011-04-01,42086.969391301944,37683.858902534426,46032.78312079151
2011-04-08,43660.472126311804,39189.324219420014,47862.651735231266
2011-04-15,44524.41960534236,40410.77826933373,48639.687161407724
2011-04-22,43826.27791397447,39842.22201613559,48344.63761146299
2011-04-29,42382.780778637025,37950.255772729586,46761.27900448423
2011-05-06,42124.002431373585,37932.07714237337,46416.69814607755
2011-05-13,43933.70502293704,39971.8953596969,48020.60940547467
2011-05-20,46456.19817787678,42271.94172858621,50931.71510029626
2011-05-27,47482.36913252202,43314.73661061798,51916.74760263397
2011-06-03,46406.460396891096,42022.732952362785,50638.50055245347
2011-06-10,44850.741992346135,40337.08085163411,49066.53382946782
2011-06-17,44718.76373682835,40852.063857863555,48725.98763576399
2011-06-24,46032.404171160815,42067.77899161345,50156.44524232974
2011-07-01,47106.26432442227,43119.98658486877,51346.08618479592
2011-07-08,46702.043584450665,42404.182355802266,50760.146613677935
2011-07-15,45439.37159712297,41259.94070670027,49662.27634259911
2011-07-22,44815.66934228978,40622.84389416932,48799.6349675641
2011-07-29,45234.411477089656,41070.01350475078,49595.182197428454
2011-08-05,45576.24206440771,41182.79908939854,50109.97518241841
2011-08-12,44737.666657256705,40472.93313801834,48791.78762645514
2011-08-19,43031.83986323636,38856.67758283289,47292.5500991817
2011-08-26,41649.90492461382,37732.46624819072,46055.16928973327
2011-09-02,41015.26971326197,37092.67718928803,45220.94680914302
2011-09-09,40308.40299615606,35962.84881455917,44477.11532116793
2011-09-16,38805.54773421915,34461.73094959606,43202.89590858252
2011-09-23,37165.591420934885,33075.813830768304,41491.87382914731
2011-09-30,36794.86239183418,32724.38196738926,41022.06998555531
2011-10-07,37991.93981058132,33878.68250132448,42361.143421844194
2011-10-14,39330.912351452986,35383.76952274999,43462.46588287211
2011-10-21,39260.76059876791,35328.93278495772,43680.20796676536
2011-10-28,37994.71295932224,33881.902091715005,42157.871627149325
2011-11-04,37238.38284134552,33090.71699372633,41457.105566725804
2011-11-11,37993.00143756496,33711.65016314447,42101.659352764626
2011-11-18,39203.6177170236,34831.203857451874,43142.76304929205
2011-11-25,39069.47375906345,34670.697220392045,43363.27238539123
2011-12-02,37455.4064203873,33243.889930845864,41669.081657166935
2011-12-09,36305.157046068685,32186.807082040377,40530.965645505734
2011-12-16,37345.44979354328,33273.92569990176,41485.44697191441
2011-12-23,39814.31130314313,35684.673974685546,44442.214734770336
2011-12-30,41106.028351835404,37102.63034660908,45325.94420031218
2012-01-06,39751.00077414232,35510.95233587278,44164.2663969887
2012-01-13,37245.31922683316,32848.9283933839,41575.66306182628
2012-01-20,36510.81934890082,32296.546286073786,40879.11049048349
2012-01-27,38720.49819568136,34301.77875412803,42957.283402617904
2012-02-03,42105.52207728854,37521.76019626902,46295.009504333546
2012-02-10,43966.61965362538,39851.66807311,48153.95381004368
2012-02-17,43426.3667417668,39069.52766243332,47737.54325484843
2012-02-24,41875.930061199746,37775.44758075942,45826.5804909618
2012-03-02,41034.24618463333,36962.92292773061,45220.385262697506
2012-03-09,41228.47143891347,36942.656630758764,45853.14434094234
2012-03-16,41756.29955485053,37498.47236452644,45824.04213181611
2012-03-23,42319.95920190517,38151.75103522878,46485.98274744863
2012-03-30,43352.37732268475,39141.44833791965,47986.63665974708
2012-04-06,44913.37539679226,40712.73750212228,49012.854506679396
2012-04-13,45999.20856425079,41762.53379648118,50306.10144046092
2012-04-20,45575.11848776623,41030.89529091319,49720.916768025025
2012-04-27,44130.45023995101,39992.35518956339,48509.63710368502
2012-05-04,43536.2953138889,39323.74734499974,47561.80730044575
2012-05-11,45015.11454606231,40760.82849827306,49141.488207717746
2012-05-18,47582.15774447271,43378.42482576131,51623.53162721596
2012-05-25,48991.21133431261,44929.2467640982,53124.111506677706
2012-06-01,48221.595877135274,44034.85998632183,52452.66915536202
2012-06-08,46583.84317261127,42423.46864096425,50680.1736658968
2012-06-15,46127.2057451889,42018.945671905196,50533.11103097738
2012-06-22,47280.214069565845,43392.07784531452,51782.45538392596
2012-06-29,48531.258075583275,44243.91838655078,52691.66820385681
2012-07-06,48399.72773866497,44202.96590832081,52754.06684559784
2012-07-13,47178.02835916675,42923.0573914083,51262.951516200344
2012-07-20,46359.53625852277,42073.674555166246,50717.207118927035
2012-07-27,46642.96355153693,42435.49272719274,50903.020283101636
2012-08-03,47106.42012406954,42699.91176950192,51017.49329904631
2012-08-10,46501.84178468704,42232.986209389564,50714.46896671933
2012-08-17,44867.3644501955,40758.11455169363,49206.558427862314
2012-08-24,43356.182260369336,39257.904813097026,47727.45832699973
2012-08-31,42622.307638253435,38370.27905414975,46617.87490141293
2012-09-07,42008.499566487015,37860.70516266759,45967.351934537764
2012-09-14,40643.86224956634,36555.33095768449,44662.14807841344
2012-09-21,38923.21995022222,34635.14161512147,43227.56768473804
2012-09-28,38250.528629015214,34115.18269235876,42349.23240929629
2012-10-05,39232.94778455599,35146.50220834695,43484.28468552751
2012-10-12,40688.12793755396,36438.621140516465,44706.03481861709
2012-10-19,40917.42559030358,36744.56116257183,44966.16209283473
2012-10-26,39759.111334402296,35668.92476092344,44317.43993829239
2012-10-28,39378.67952801144,35024.69139862899,43649.39631409201
2012-11-04,38769.922350764675,34661.324270070734,42759.45650198806
2012-11-11,39657.07462806135,35421.09606729437,43938.686501709664
2012-11-18,40798.25661459233,36937.42925438045,45390.25413271625
2012-11-25,40467.38556370828,36425.24879473604,45043.529694918194
2012-12-02,38788.269166934806,34533.21245623934,43101.946957611864
2012-12-09,37822.182601829205,33457.98648915325,42260.50727561516
2012-12-16,39102.42843968189,34642.14953852352,43349.375717910065
2012-12-23,41577.317115108184,37394.28363111734,46077.72517738878
2012-12-30,42607.85738851769,38518.450656646564,46965.32400917677
2013-01-06,41008.27582403211,37031.851629456454,45229.09471665168
2013-01-13,38558.1438752932,34238.30920179347,42674.77950691502
