ds,yhat,yhat_lower,yhat_upper
2010-02-05,4591.356530920757,3721.5676544128,5567.016411846234
2010-02-12,4548.770937435925,3533.747784826133,5487.654692958047
2010-02-19,4620.0161047262645,3690.634916749104,5529.745867935365
2010-02-26,4767.598047014817,3792.8180560905826,5708.23922870893
2010-03-05,4641.788175576154,3725.635081055592,5608.65774819624
2010-03-12,4168.636828043456,3221.0753145393414,5082.8100499446155
2010-03-19,3727.7661846180727,2776.442758507923,4683.659095285786
2010-03-26,3690.983876734768,2707.0143223215573,4608.567111228988
2010-04-02,3966.6589176342823,2927.2306765993594,4876.960703118263
2010-04-09,4148.577525085515,3249.259655227403,5067.230990970485
2010-04-16,4038.3508017152785,3085.465993313415,5028.204209916716
2010-04-23,3842.802558798079,2932.3383379719226,4793.58520087767
2010-04-30,3830.5097842797613,2890.5054271426015,4791.629493841956
2010-05-07,3961.3512431479885,3061.9810455424695,4898.137310078814
2010-05-14,3991.8546683752616,3085.1335489320627,4908.205474900501
2010-05-21,3867.1755291020845,2889.7645677009646,4832.766633059089
2010-05-28,3816.9553506929187,2843.4511074519055,4745.362676934868
2010-06-04,4013.1730424803673,3094.4158162507356,4883.314358962387
2010-06-11,4287.59854256233,3381.866336126292,5289.379169829879
2010-06-18,4335.441283300919,3472.141610474198,5257.441122329136
2010-06-25,4133.480031719271,3216.4019869388085,5054.134967414306
2010-07-02,3972.1679669086743,3016.1774672841143,4882.167112639751
2010-07-09,4033.4789829762185,3096.5004152975807,4941.314914110514
2010-07-16,4139.2220591411215,3187.698124693275,5086.977098012715
2010-07-23,4114.538963056449,3142.6886248178002,5020.057512693077
2010-07-30,4304.700075883388,3354.517192709728,5246.994948527513
2010-08-06,5397.780651944073,4492.526891592547,6397.201091766579
2010-08-13,7504.231928492847,6556.985416860579,8456.706369199514
2010-08-20,9557.915727786101,8595.682952605954,10505.932941691432
2010-08-27,9991.693620550828,9061.418309042649,10886.948421060762
2010-09-03,8230.582357595298,7294.435320957825,9187.291848095421
2010-09-10,5419.532215149993,4454.450295870929,6396.979247885012
2010-09-17,3473.106014274724,2462.7539952430598,4404.456737778942
2010-09-24,3354.911276739408,2464.4658736178394,4218.273008666952
2010-10-01,4379.878310187711,3466.8192018164373,5407.963172983994
2010-10-08,5202.864870170388,4210.915457767362,6157.905275387281
