ds,yhat,yhat_lower,yhat_upper
2010-02-05,4884.788708365336,3782.459043553743,6062.1228128750245
2010-02-12,4701.852719636771,3557.6891774755186,5840.85489210237
2010-02-19,4565.283429707077,3446.5231071554826,5650.97465349804
2010-02-26,4723.485758932618,3570.8663277904607,5929.44659075757
2010-03-05,4916.55748622613,3744.1905383265926,5913.989243299815
2010-03-12,4887.374421825876,3781.61390751263,6066.388614571722
2010-03-19,4786.732428341712,3745.0778302254503,5895.982342380078
2010-03-26,4927.76354936651,3883.686101871975,6062.124493314678
2010-04-02,5286.179416414368,4187.212605265797,6405.226696214472
2010-04-09,5471.11805261724,4334.794138825247,6592.362423978309
2010-04-16,5223.1374395873245,4087.5604954582127,6317.199994339487
2010-04-23,4771.710526190565,3675.3525520579615,5889.141094618815
2010-04-30,4569.505878007555,3495.157474930443,5653.998857473263
2010-05-07,4745.5372592747935,3615.3519029431277,5935.054950439742
2010-05-14,4981.876332851648,3874.5204474043503,6109.492937636066
2010-05-21,4954.138481715081,3854.7007370940046,6116.5880354783585
2010-05-28,4745.393254891996,3635.5922070110155,5827.501068621147
2010-06-04,4703.522815043678,3583.3939466387674,5812.241378491317
2010-06-11,4959.256374681851,3888.839514147507,6148.793952943396
2010-06-18,5255.989504820532,4180.080558563216,6435.48232703498
2010-06-25,5303.221761511002,4142.157530501684,6412.052661809315
2010-07-02,5160.377451527909,3969.456744277481,6261.822388224948
2010-07-09,5132.600098240019,4005.760221144086,6236.534923795049
2010-07-16,5334.593932846023,4232.794788474941,6460.550609109396
2010-07-23,5531.066334764353,4461.669414225037,6643.464306074375
2010-07-30,5476.091947359328,4321.230478911958,6626.947014556145
2010-08-06,5274.326907026707,4138.456253946819,6395.843183932027
2010-08-13,5239.785598779109,4098.643877992583,6382.8578437496635
2010-08-20,5423.203964266589,4295.08400517166,6536.85803873964
2010-08-27,5476.663774485237,4363.29132370977,6634.477341846543
2010-09-03,5106.099424171256,3901.5145383057697,6231.354927397441
2010-09-10,4541.131798425974,3445.013901110339,5696.757620017305
2010-09-17,4345.289922976826,3225.2412988026754,5423.055131940753
2010-09-24,4723.22023428895,3658.3375407136077,5840.6539549249055
2010-10-01,5202.378206185181,4059.61878651093,6318.72712769213
2010-10-08,5171.838038915665,4050.3910461357045,6249.710583542598
2010-10-15,4664.514322320267,3514.6403391757153,5721.3575140141675
2010-10-22,4373.757151564113,3123.6511702067987,5489.33662326111
2010-10-29,4802.693821332385,3659.9066013716833,5974.2930851769115
