ds,yhat,yhat_lower,yhat_upper
2010-02-05,3857.157031491268,2115.030850755509,5566.345230670515
2010-02-12,3961.334133549256,2194.496860431768,5579.054684707723
2010-02-19,4102.998567208628,2318.132902907511,5716.248342004876
2010-02-26,4377.965790144072,2674.4725358493174,6096.639505514056
2010-03-05,4527.486617183488,2903.7942094235777,6264.361567581184
2010-03-12,4291.030202248687,2737.1125182570136,6074.210122317167
2010-03-19,3781.3951044202017,2097.7659034859257,5646.884139919883
2010-03-26,3389.9768371631276,1735.048665173691,5032.575529041103
2010-04-02,3357.7708291729537,1643.0964967934547,5125.307056348067
2010-04-09,3553.489983837987,1761.4941320579576,5202.269323950263
2010-04-16,3691.129851167905,1990.2165053131605,5459.5864630502065
2010-04-23,3656.2065105416877,1999.3186340762863,5338.135175851355
2010-04-30,3538.4107837150827,1824.2026844717902,5273.794228766853
2010-05-07,3423.61279093126,1641.6136434505663,5139.563179253268
2010-05-14,3309.464441401352,1621.104895688867,5029.44100998057
2010-05-21,3253.9951042908465,1633.7543513353844,5092.71797400563
2010-05-28,3451.2478260149614,1743.4951962883035,5059.76007366383
2010-06-04,3998.43273590388,2266.368963908801,5659.512082576227
2010-06-11,4620.231207971556,2925.856493486205,6372.718907931712
2010-06-18,4817.012865598885,3012.3279700170265,6606.173864410775
2010-06-25,4411.600329890827,2842.190979730467,6117.094534910604
2010-07-02,3861.7025601497235,2185.6820459802016,5681.580246239763
2010-07-09,3846.2530454384623,2030.9774650033398,5533.277390228756
2010-07-16,4489.4715569434975,2824.4498343249074,6400.789701956833
2010-07-23,5129.4768931772915,3378.8542122760928,6853.4105895543335
2010-07-30,4998.596278930863,3219.1132514585975,6738.203339877599
2010-08-06,4104.278009963223,2385.0328142141666,5879.748508130938
2010-08-13,3282.9777442616723,1671.288734312767,5109.7119224288435
2010-08-20,3308.9573612339327,1486.200331607211,4993.218227382633
2010-08-27,4049.658483223002,2303.761070799763,5662.882558694196
2010-09-03,4635.34413569334,2973.508357448577,6376.979472873903
2010-09-10,4442.844813941868,2799.6641252132335,6207.74452309799
2010-09-17,3754.2717499547466,2041.4332103713118,5539.94741966993
2010-09-24,3357.2729238704487,1641.9766030191179,4994.918794982876
2010-10-01,3604.9399384845588,1914.1730287001137,5229.524230589148
2010-10-08,4056.908384292625,2439.246300318777,5828.121636652556
2010-10-15,4070.02363968159,2397.945836253969,5814.759548359248
2010-10-22,3570.4497567649278,1962.1533772100713,5276.341220107648
2010-10-29,3075.3717582255827,1284.2361154378307,4839.676246631684
2010-11-05,3017.9904152229547,1255.8921162059114,4780.291288000176
2010-11-12,3256.5361709718895,1588.3169056204545,4952.742517383329
2010-11-19,3361.856371827147,1637.5045211330546,4992.001054519448
2010-11-26,3250.7242758336697,1646.342377501692,4865.555072333014
2010-12-03,3296.7290572943466,1621.7433143208475,4983.834034310973
2010-12-10,3773.9148353874316,2072.9634928929886,5434.28876582982
2010-12-17,4355.092258586073,2589.3663465219825,6025.79976732154
2010-12-24,4370.639978225195,2780.9682376253622,6134.776757384439
2010-12-31,3561.321475720729,1858.1111281661258,5356.449847713306
2011-01-07,2443.5663812608673,701.7502582158327,4141.988379510406
2011-01-14,1816.674056937962,191.86506633442679,3573.104160633127
2011-01-21,1981.484433853333,284.2244010032826,3706.200715414685
2011-01-28,2546.8335900796837,766.0872052273504,4251.537557161439
2011-02-04,2961.277434280279,1176.0774130168306,4606.944735169857
2011-02-11,3099.7912381759097,1361.0381047120597,4663.391212401865
2011-02-18,3225.3915606299443,1454.6813249737725,4960.007882657212
2011-02-25,3499.1982621275856,1827.3913591894784,5178.649802121534
2011-03-04,3708.3140359450495,1925.532072306762,5401.698976340075
2011-03-11,3556.7157090755836,1806.8461406146744,5420.7055399962865
2011-03-18,3081.5705364466853,1298.0287497363179,4683.687990645094
2011-03-25,2653.027264647706,916.1010865172907,4358.935737340235
2011-04-01,2570.3721429120515,948.1113742123883,4309.275447605626
2011-04-08,2761.1106912895834,1049.5524306755922,4490.075820881926
2011-04-15,2939.2317446533075,1074.4504947192263,4733.016972039915
2011-04-22,2946.2694421953206,1209.694730098206,4509.859552684207
2011-04-29,2848.2765961499385,1119.4227957803648,4528.456709008316
2011-05-06,2745.797838641505,1005.4041644733977,4479.254844263495
2011-05-13,2645.678934125682,908.7713836858994,4339.2931164313595
2011-05-20,2582.2133344831745,962.8289926830306,4257.244659352494
2011-05-27,2733.7481015989592,1004.2293875573546,4565.0927126954175
2011-06-03,3240.685492044846,1443.4648748787683,4920.0981356974025
2011-06-10,3899.5909217488706,2302.76060145453,5649.610313040773
2011-06-17,4216.223418807508,2363.124370131367,5955.882408392261
2011-06-24,3916.1574931033783,2125.010327818732,5764.184157710886
2011-07-01,3352.3233994859984,1469.7757501973774,5099.215580672653
2011-07-08,3222.0338254586213,1451.2817633719528,4884.153235230517
2011-07-15,3792.0732675499085,2053.463671321204,5495.624875957632
2011-07-22,4513.630913234108,2848.4064492915213,6259.765583371382
2011-07-29,4563.74766231417,2855.532577983927,6220.467562344001
2011-08-05,3774.4332484648303,1986.7633966200228,5425.540501286084
2011-08-12,2880.763417285734,1134.326512085172,4677.050923000382
2011-08-19,2748.3788318658417,874.7921984929083,4390.474892826146
2011-08-26,3428.96027649956,1565.7172679178934,5147.8059526307525
2011-09-02,4123.102466540971,2295.511791389901,5778.718707838617
2011-09-09,4090.0610213705277,2286.9351315160266,5937.326000113755
2011-09-16,3448.6860339955383,1665.4781819977425,5150.15830593637
2011-09-23,2964.392361672317,1260.7268874540757,4686.946754047484
2011-09-30,3123.3829038637195,1398.306109297405,4755.610228800223
2011-10-07,3606.179274368542,1906.3136442637342,5339.55896253298
2011-10-14,3739.2976302861125,2134.049937113335,5491.737820803449
2011-10-21,3316.3276312780326,1398.7905581844836,5033.833860718109
2011-10-28,2788.5693385377426,975.1460572206657,4402.0915001775375
2011-11-04,2658.6566931728867,1054.363976554049,4293.424023244372
