ds,yhat,yhat_lower,yhat_upper
2010-02-05,38062.441758395755,35682.27803578969,40588.57146182623
2010-02-12,37100.599870604856,34587.105494153475,39644.3845062015
2010-02-19,36649.108462486125,34099.357887651095,39276.1027923254
2010-02-26,37055.494958288014,34603.1072736486,39630.00796249412
2010-03-05,37447.11683163418,35097.56216095542,40074.57060902723
2010-03-12,37124.029413707605,34493.13350222956,39684.79409762822
2010-03-19,36487.91417707262,34016.3084885783,38995.82798242572
2010-03-26,36446.545356386,33911.534325440916,39085.57244582403
2010-04-02,37210.22021909326,34669.27757650531,39726.57519527085
2010-04-09,38028.639874866734,35403.01292423072,40495.050194088406
2010-04-16,38107.84161509333,35686.094570536545,40835.61460485932
2010-04-23,37491.83944224467,34864.475656559545,40040.22417816712
2010-04-30,36870.4018058505,34081.541340310105,39573.42090468789
2010-05-07,36690.88559571421,34207.5263617015,39143.683640596064
2010-05-14,36742.12266072484,34279.74799537596,39154.64475102617
2010-05-21,36638.67660578628,34117.386703703654,39236.622177035904
2010-05-28,36447.46919593063,33905.76874960125,39070.97530253494
2010-06-04,36600.1502291688,33943.74118840963,39466.78966462987
2010-06-11,37245.58406435723,34457.00399959096,39771.219653990236
2010-06-18,37931.75357489068,35399.020346083504,40536.55551254284
2010-06-25,38045.86031939942,35539.7516588298,40768.60752970627
2010-07-02,37462.418987247715,34852.85235309523,40022.22232252874
2010-07-09,36631.65021876518,34144.809252289466,39093.30291725748
2010-07-16,36084.81062570328,33426.124107829266,38581.355318690614
2010-07-23,36002.86349450166,33490.78592546684,38579.06415785092
2010-07-30,36268.292251704326,33414.93234430172,38829.900697641155
2010-08-06,36731.419984425505,34209.99852651059,39375.088634968066
2010-08-13,37253.71667634535,34514.52275987949,39561.82684204859
2010-08-20,37584.53061963609,34990.84885244083,40093.70892756608
2010-08-27,37459.94987308036,34822.72224476071,40201.528998597154
2010-09-03,36942.152292779014,34145.995147852336,39473.446807250824
2010-09-10,36508.313304571544,33999.64854033508,39005.479078364406
2010-09-17,36607.135185356674,34021.90167346695,39104.63271115779
2010-09-24,37160.34349954774,34530.86587695872,39575.27057070015
2010-10-01,37707.06018495379,35215.1775225183,40298.25375861838
2010-10-08,38088.11350662356,35495.80477341804,40670.530929589644
2010-10-15,38727.1316560017,36228.95157981379,41014.74591247793
2010-10-22,39949.967376554196,37322.33633075934,42524.546762079925
2010-10-29,41121.826427146945,38446.254742561156,43775.155824767455
2010-11-05,40935.94175401944,38299.07088514039,43598.641392923346
2010-11-12,38940.89265339797,36401.95423088897,41733.32597278291
2010-11-19,36635.61079402024,33990.278347463536,39216.48960357344
2010-11-26,36486.06380169642,33692.18757777256,39068.17391532651
2010-12-03,39425.19128656681,36885.05550784696,42186.756998153964
2010-12-10,43417.27138386091,40870.38532243121,45818.99366964381
2010-12-17,44945.0485528015,42252.36907147359,47482.061418764766
2010-12-24,42252.71913920364,39685.71576660255,44908.81138364728
2010-12-31,37114.360514316206,34474.337780622925,39726.888365370396
2011-01-07,33246.22886709584,30566.63928938959,35759.26952116999
2011-01-14,32932.53315359484,30323.008936710907,35377.35621361625
2011-01-21,35245.312764574286,32600.693798103708,37819.47677440314
2011-01-28,37447.75884008022,34824.94582870142,40274.735221184565
2011-02-04,37819.62855339741,35299.97009418549,40353.128555407915
2011-02-11,36914.96485107254,34102.30845445105,39551.96828980013
2011-02-18,36300.01103746785,33721.8155234305,39153.93034955804
2011-02-25,36596.61336880383,34063.57546525772,39135.92101850586
2011-03-04,37067.28394530919,34360.30086008612,39682.24609485649
2011-03-11,36874.74850211382,34331.511870138784,39442.25825829053
2011-03-18,36225.46247642502,33528.17293960406,38846.26654962022
2011-03-25,36030.531668593394,33203.64407537546,38686.850912262256
2011-04-01,36685.266393016835,34112.1985036145,39279.72983448855
2011-04-08,37566.81886724146,34840.22580894228,40377.87676002738
2011-04-15,37803.43554881002,35330.8122203235,40497.28394653163
2011-04-22,37268.81383401383,34635.36726019136,39830.96755137144
2011-04-29,36597.573141012625,34052.76602338666,38971.29999662525
2011-05-06,36337.78694760328,33824.123027663496,38964.318562685636
2011-05-13,36381.56838782257,33703.43078606879,38896.02344030244
2011-05-20,36317.90847044261,33669.716694722614,38789.32351964567
2011-05-27,36113.78411174573,33384.019544658884,38618.28379745641
2011-06-03,36177.535817690754,33637.691182454226,38736.0200501719
2011-06-10,36752.69758261364,34044.73635047856,39080.84205358971
2011-06-17,37481.742812839126,34935.63071151464,39975.644230451435
2011-06-24,37726.89950538522,35229.75983038188,40306.75741731036
2011-07-01,37247.062339810414,34665.708708989325,39727.20250759323
2011-07-08,36415.851916672305,33860.201107438734,38930.405763401184
2011-07-15,35792.82330819867,33371.023627275725,38436.94983338193
2011-07-22,35631.64187556198,33057.2928763204,38194.20902764366
2011-07-29,35847.57332706366,33223.147264266285,38267.247387499876
2011-08-05,36284.2201422912,33676.07181946906,38840.18729561903
2011-08-12,36810.31035072635,34146.74507063709,39482.57364042741
2011-08-19,37198.37705427974,34581.605047633806,39824.656824202386
2011-08-26,37164.1687279319,34659.03235980706,39740.93903571893
2011-09-02,36690.58420930792,34211.829875086165,39234.47836447376
2011-09-09,36199.683229260234,33439.73380325439,38772.909436685026
2011-09-16,36191.16036967894,33599.44596616877,38708.69646996689
