ds,yhat,yhat_lower,yhat_upper
2010-02-05,17805.016041575112,15013.444275236621,20580.264466499324
2010-02-12,18408.930257566313,15674.923278536196,21366.040630479514
2010-02-19,18090.9755304839,15428.044013545756,20840.91851999815
2010-02-26,17248.85708618067,14382.311978557904,20136.318392105437
2010-03-05,16075.361131737729,13348.222165484196,18597.86524930885
2010-03-12,14734.402955719004,12007.83322164214,17520.343746916387
2010-03-19,13657.583249464898,11131.559525376453,16445.482975774445
2010-03-26,13343.989256503866,10535.643920823688,15905.892432519104
2010-04-02,13805.545410328092,11040.353311508263,16586.01601291051
2010-04-09,14402.839990965143,11658.219645566316,17256.733981610712
2010-04-16,14415.541417594946,11599.15963747559,16984.07532363552
2010-04-23,13770.579203565887,10847.682596125665,16247.362246785371
2010-04-30,13095.265445595733,10256.549028830734,15552.096911849287
2010-05-07,13028.20838781862,10323.00856237945,15700.707295273314
2010-05-14,13576.739293548524,10778.673020468155,16237.998817535421
2010-05-21,14215.875812778648,11309.478503879887,16781.355223148475
2010-05-28,14528.080540346666,12013.364571418955,17492.706545137513
2010-06-04,14598.00730417297,11908.617797306108,17404.75481398083
2010-06-11,14768.572621557034,12120.886734497606,17370.286745998575
2010-06-18,15166.308845313179,12325.81695220019,17940.611581150224
2010-06-25,15602.859499721315,12729.644976817324,18401.59538310037
2010-07-02,15888.825958371286,13089.348176006668,18867.071754358196
2010-07-09,16068.453257253013,13196.66505967874,18804.251332770735
2010-07-16,16270.816508165888,13301.63791464955,19021.09619528758
2010-07-23,16448.59881413785,13829.573670631127,19174.66286873384
2010-07-30,16418.958562367705,13663.626368615787,19051.846662424417
2010-08-06,16153.810318002437,13531.592085713984,19186.614772625097
2010-08-13,15875.324216747958,13130.791161102097,18537.07954096734
2010-08-20,15775.795335333272,13117.844396407396,18283.23367484332
2010-08-27,15745.475955871794,12802.626492663729,18699.784314678946
2010-09-03,15539.062235048874,12752.238141221625,18095.475434588763
2010-09-10,15208.64695288582,12442.405875156755,17835.260440758415
2010-09-17,15183.782805524412,12590.095880579256,18361.374574081354
2010-09-24,15772.210488607889,13023.408446520132,18702.059882708978
2010-10-01,16659.25123200736,13726.973647185114,19276.267529922516
2010-10-08,17122.707533867084,14362.074690873218,19715.957804848444
2010-10-15,16845.083059476787,14313.138794439528,19513.090434707254
2010-10-22,16379.54353637498,13764.083608320718,19182.189988734764
2010-10-29,16616.23417173672,13794.710846694958,19230.32554106471
2010-11-05,17771.25403748463,15026.63306882159,20490.01125553379
2010-11-12,19073.7863982389,16318.690609048039,21733.490174696122
2010-11-19,19578.93502805009,16838.589225770615,22376.69493029921
2010-11-26,19202.100810305208,16399.427049415954,21957.159239098786
2010-12-03,18760.65908792503,16003.036285520175,21445.60806528557
2010-12-10,18955.622473418676,16186.00937666531,21752.24792975326
2010-12-17,19496.594017485928,16802.64533359774,22211.65307084168
2010-12-24,19433.90086570679,16992.618885738037,22319.664155174974
2010-12-31,18344.416798245737,15585.964064029342,20968.78152264449
2011-01-07,16993.76034175005,14321.100704671542,20050.499609437204
2011-01-14,16681.335019407703,14055.0382885121,19402.345411048915
2011-01-21,17972.05236032878,15399.030681740229,20686.6066337041
2011-01-28,20177.394749183994,17613.073106536827,22689.639343856816
2011-02-04,22054.10976444385,19235.34199846377,24674.16036616765
2011-02-11,22859.427819073044,20292.13447618248,25666.33827027576
2011-02-18,22674.2841960326,19674.550376433082,25261.38798313794
2011-02-25,21904.990194578982,19328.880969283466,24662.427078201865
2011-03-04,20783.199298524094,18097.46933710346,23407.723846629084
2011-03-11,19449.241442835715,16646.262334873663,22186.361507266076
2011-03-18,18283.570080972942,15516.772154232942,21071.510794867765
2011-03-25,17812.35463617772,15092.57418096913,20787.550763588777
2011-04-01,18167.417851426133,15468.35294923208,20826.051124795213
2011-04-08,18802.247882071486,16256.963438398692,21547.453899154996
2011-04-15,18949.447475396348,16271.592926267953,21786.99086526383
2011-04-22,18389.84416036393,15712.164180256375,21229.906514965354
2011-04-29,17662.108667454962,14856.831453462777,20298.399793180193
2011-05-06,17464.10826238915,14797.666021248362,20315.104419562595
2011-05-13,17933.182159056618,15129.07158400157,20655.785906074416
2011-05-20,18598.56934560732,15760.532137538012,21354.47445940234
2011-05-27,18977.676296218513,16455.888966308637,21768.242832752785
2011-06-03,19066.453661417017,16329.895919644428,21720.712237522428
2011-06-10,19199.199527475634,16587.93734274336,22108.04015254338
2011-06-17,19564.065385254155,16687.55546145139,22278.15320495159
2011-06-24,20012.743912869024,17150.764127244474,22907.248772251143
2011-07-01,20329.99832772214,17509.469389112528,22938.360787091737
2011-07-08,20518.164829207613,17647.93097189188,23179.821888402956
2011-07-15,20713.777135900647,17997.698294024765,23360.425127330353
2011-07-22,20909.630766202234,18148.617625057763,23683.417254998014
2011-07-29,20927.875929376038,18223.227586797013,23537.934531759136
2011-08-05,20695.462900000723,17942.574644290442,23503.00098108755
2011-08-12,20400.91834689195,17647.674662951147,23090.31088730453
2011-08-19,20269.718633613993,17652.597510639476,22949.015781732076
2011-08-26,20248.562849405535,17625.345732889793,23034.534645477488
2011-09-02,20088.432288394182,17329.944211192527,22977.61961999079
2011-09-09,19761.024822885694,16945.521554859293,22668.76211562731
2011-09-16,19651.93641152866,17115.30492924639,22624.395630293548
2011-09-23,20139.043144508913,17224.116826722664,22842.448176739243
2011-09-30,21028.633428158995,18325.569637710563,23753.125646592438
2011-10-07,21619.137056012998,19043.019944163458,24399.291807233727
2011-10-14,21462.689492902904,18750.486607239454,24134.32244408246
2011-10-21,20966.896249382113,18253.363380766335,23561.69606746472
2011-10-28,21037.423261248932,18245.924932856182,23730.49484237342
2011-11-04,22067.23714670459,19292.14726573543,24768.80314781918
2011-11-11,23429.351459178026,20592.05301037532,26392.15125040579
2011-11-18,24121.739275042975,21416.751993738995,27081.38028400314
2011-11-25,23864.359736627433,21152.47606701621,26593.349405442154
2011-12-02,23368.737426411157,20706.242376771563,25979.693740984956
2011-12-09,23444.603920374586,20574.867209030705,26015.100137527377
2011-12-16,23993.852308174457,21190.983112146092,26778.06998721325
2011-12-23,24106.120035629803,21328.41350894495,26836.559873751507
2011-12-30,23182.386221778987,20522.985252535975,25962.20624328875
2012-01-06,21786.92590601838,19064.663286094852,24333.679556234627
2012-01-13,21217.763107078554,18393.11369145084,23859.8115617626
2012-01-20,22245.26457656546,19586.27981035641,25034.878650545044
2012-01-27,24383.325390050264,21694.935009492507,27132.260428298385
2012-02-03,26403.35245592792,23935.838938281944,29197.815041486156
2012-02-10,27419.74655040455,24654.450853622653,30047.431322725428
2012-02-17,27387.351939321186,24569.412657456796,30118.49867185216
2012-02-24,26703.346514917368,23930.337121707827,29503.97949389751
2012-03-02,25642.030788587297,22782.605148693758,28356.454380441006
2012-03-09,24332.885232501198,21601.05408576437,27077.241438251218
2012-03-16,23102.28450421926,20023.822472823842,25779.771195105255
2012-03-23,22484.04553821243,19796.057811733488,25125.692686784234
2012-03-30,22719.28100106827,20101.707009137837,25489.92220383995
2012-04-06,23370.274294677252,20647.42361134462,26168.030882618106
2012-04-13,23649.786129236138,21037.820709110038,26410.030570852618
2012-04-20,23199.997403771078,20424.186597112574,25956.7954034692
2012-04-27,22449.62479418093,19800.07720125802,24999.771961496324
2012-05-04,22130.507357990053,19204.870794775383,24921.679747182985
2012-05-11,22508.598926630642,19834.448330899777,25174.56937310331
2012-05-18,23188.710514261795,20508.36957401772,25957.204730702917
2012-05-25,23640.419659697945,20912.58073112205,26547.783069643254
2012-06-01,23765.348789422336,21203.988600474735,26294.329827245274
2012-06-08,23871.94187836657,21162.680010499917,26640.056327056103
2012-06-15,24203.431280267312,21390.024061993325,26895.276221376094
2012-06-22,24661.563869597052,21921.475954631558,27158.465397032636
2012-06-29,25014.451840554997,22509.731400832694,27629.599852269504
2012-07-06,25220.373181142873,22544.991265427117,27916.358125543782
2012-07-13,25413.046638943597,22671.45357291477,28157.38304969347
2012-07-20,25624.35786729303,22804.41168182459,28272.86309642707
2012-07-27,25691.541665222943,23035.663843008453,28378.658294987927
2012-08-03,25500.593638235227,22652.043793710087,28276.129749475487
2012-08-10,25200.17690236861,22517.831339538887,27795.804434559494
2012-08-17,25037.36081424908,22405.82477625387,27882.19520370545
2012-08-24,25017.924414319972,22260.036298440213,27697.366719675218
2012-08-31,24897.283509825556,22180.131620642995,27673.53382981742
2012-09-07,24581.065957211587,21773.668795026457,27323.04067917057
2012-09-14,24396.212936241307,21851.963315954952,27087.89681942939
2012-09-21,24770.323236737935,22161.052259336386,27546.159074806226
2012-09-28,25632.394195919984,22796.63907920665,28401.698371741728
2012-10-05,26328.322378662735,23773.261035615153,28937.48485301665
2012-10-12,26301.640206396132,23603.854991688637,29009.816899444082
2012-10-19,25802.11296231745,22867.37575634691,28341.773936346726
2012-10-26,25715.1442571804,22756.010431352377,28201.487766695744
2012-10-28,25867.652395601668,23192.91577212153,28440.25450584667
2012-11-04,26978.839489076294,24204.518567033563,29665.01770443329
2012-11-11,28312.613436350708,25593.539529330516,31014.956795405866
2012-11-18,28896.660007013885,25989.14297862884,31626.52822178857
2012-11-25,28567.557272661208,25761.07239794435,31392.156959778145
2012-12-02,28104.462325313652,25535.82036533187,30706.21973156596
