ds,yhat,yhat_lower,yhat_upper
2010-02-05,188.85255946211834,32.197432449493625,342.77653142776995
2010-02-12,224.55078464236254,66.4716453524279,382.5598846011328
2010-02-19,233.68138073886053,81.32847287947929,392.01131601869497
2010-02-26,214.11975649241208,52.05315476197227,365.0706146659105
2010-03-05,195.5256118135218,40.2097106637058,358.018389008299
2010-03-12,205.27448025556654,43.891302729805005,361.7821426829792
2010-03-19,242.71411339174034,93.87400593149219,393.0547172696747
2010-03-26,282.11027067118107,129.23071976361095,429.067921494488
2010-04-02,295.7291794603801,133.40192336311287,456.4839192307398
2010-04-09,274.30314211213056,127.60582428888148,429.0276876286979
2010-04-16,230.2578776430465,68.27395947395951,395.2798154677591
2010-04-23,185.7926701957673,21.018761135859265,330.3353043876509
2010-04-30,157.69797166421694,-4.585852680859639,314.9514580176367
2010-05-07,149.6818270132528,-10.420298934787775,304.88262191597687
2010-05-14,155.58049199903314,5.352132462425252,308.02069522086276
2010-05-21,168.71308492070693,28.818010700308825,326.5332766761609
2010-05-28,188.34955892559464,40.59201615277507,346.16249259351474
2010-06-04,217.4096449271284,63.42431372449131,367.686961144956
2010-06-11,254.80830666212017,92.54608800693566,416.89330592737105
2010-06-18,292.4725316793783,142.50993125461846,448.8056425223193
2010-06-25,322.1846171405755,161.70661602968494,484.7904589510377
2010-07-02,344.6274920221562,181.618494801212,506.4089463583257
2010-07-09,367.7879459862355,206.0914787443048,516.7045489020361
2010-07-16,393.6063365618033,233.7501098226866,556.7262115044623
2010-07-23,408.7074610355084,258.1091632880725,568.8643465035798
2010-07-30,394.83282029496917,234.92075381154166,547.740539136363
2010-08-06,352.4090400828735,197.98189972544017,507.5230642015343
2010-08-13,310.4168966088072,147.5824991986371,460.03139689770757
2010-08-20,304.84037668678036,161.8746530822641,464.79912738776414
2010-08-27,342.12788169679334,190.8181851023105,506.17364050557063
2010-09-03,386.1127909349992,224.93127137932814,543.0092642458345
2010-10-01,206.01986853578705,60.1967247357251,363.5271969115339
2010-10-08,220.77410979906563,64.63345210623258,380.79627892441437
2010-10-15,275.8921347802045,123.10285909340855,428.8770918093505
2010-10-22,329.5804853474764,165.77963333243423,481.5349496583044
2010-10-29,357.3475502076347,200.26824339582686,506.27369198299914
2010-11-05,364.5172346341064,205.96578880094808,513.204391408088
2010-11-12,367.88566563596834,213.62432567104014,518.4869134039023
2010-11-19,376.4819726015398,223.69574812039025,530.0855184248437
2010-11-26,395.1151466085114,227.00159714200151,555.1039236364973
2010-12-03,438.8422091823968,280.68664987451643,584.6652457869832
2010-12-10,528.8378339528388,376.24795195144964,686.7405585091617
2010-12-17,664.3698776074655,509.30798081189937,813.71073115508
2010-12-24,802.1727084964916,653.6592657145666,951.9874883266817
2010-12-31,875.8469875157718,718.9759957282114,1030.5014684089251
2011-01-07,846.9720608271743,687.1644523205055,997.861790880645
2011-01-14,741.0186633836485,583.2903120202822,891.5839940457128
2011-01-21,630.4472025049624,481.2591113107587,783.3906006316363
2011-01-28,577.8325474961637,434.12705213642965,738.5807970821348
2011-02-04,590.812337746462,425.5531637822198,744.016507999773
2011-02-11,627.7186546793158,480.1035764403799,788.2202530846824
2011-02-18,643.0241798884456,481.42968864410716,808.7932781909476
2011-02-25,626.9414490527734,474.5283843610291,780.9398999407217
2011-03-04,605.6253615220008,455.9481793520427,758.206301765376
2011-03-11,609.4179969440453,469.08831098432313,762.5971530474152
2011-03-18,643.3237599281176,484.857192458884,801.1149819556714
2011-03-25,684.6899175597765,525.6700700203926,836.3576055520758
2011-04-01,704.2782069690768,556.6163923979941,856.8784120966343
2011-04-08,688.7270881898644,535.5785149232427,840.5627181791614
2011-04-15,647.1434481137776,500.9791246281777,789.9373989222753
2011-04-22,601.1877822760736,444.75171651370226,745.9869635150199
2011-04-29,569.4899081892777,414.0826873922456,725.5736329181088
2011-05-06,558.1514649783653,390.8008707108423,705.7549694214235
2011-05-13,561.8037286713442,416.6082366680809,711.7753551513134
2011-05-20,573.5305982247708,427.38592514085775,733.4032169585331
2011-05-27,591.4399769101997,437.4323357471799,750.993381102479
2011-06-03,618.3253049941228,467.0058960274394,765.1350322070166
2011-06-10,654.3010382123913,492.0842636210841,801.7023687424347
2011-06-17,691.0504354815364,525.5815420021133,843.7986607396572
2011-06-24,720.8453536635762,570.0417344161422,880.3028970190618
2011-07-01,742.4667442921208,583.2115957013057,896.3625265834702
2011-07-08,763.3697403100193,604.3596024210777,918.8853575253731
2011-07-15,785.8590921009386,637.350260013626,947.3221275778199
2011-07-22,800.9655482055376,644.7954095304361,952.1891729370323
2011-07-29,789.6598199965961,629.9361333845675,940.6876834239496
2011-08-05,747.5304143417522,590.3156773471328,914.7554162018133
2011-08-12,696.9442208671059,527.8875306426527,840.1470237715992
2011-08-19,677.5458158900826,512.4427218414457,837.8598479742905
2011-08-26,703.1723018111593,555.1850310977813,863.0680708367349
2011-09-02,744.2515483691387,606.4573621097541,904.1257850082104
2011-09-09,750.3083013655518,599.683318336606,896.0679673492739
2011-09-16,695.2265953224737,545.1536472053388,854.2439784407457
2011-09-23,608.4309239824262,452.8735800411296,762.9409164017325
2011-09-30,545.8439802254861,397.3402355506526,703.2786047779449
2011-10-07,542.5090527464635,390.3887289017256,699.7707429339321
2011-10-14,584.5713235701687,439.0323868550222,738.2057427776963
2011-10-21,632.3408259972236,465.8091678763849,788.2722463858693
2011-10-28,656.2300870625115,495.25241031573074,816.7065918046142
2011-11-04,656.9757760145611,502.97579779409836,809.891795781811
2011-11-11,651.1844178654501,495.47175945825245,812.8933435293782
2011-11-18,649.6159421563372,496.4863606471457,818.826022081536
2011-11-25,656.7980887333202,500.71432476535693,809.6742974792954
2011-12-02,685.4197317768973,521.9403637853437,859.7619059986781
2011-12-09,757.1783634730214,590.9106458818183,918.4478583451715
2011-12-16,877.54226984685,728.6154729794939,1029.4562692571578
2011-12-23,1010.7644242570375,853.1350921120509,1161.3625312095862
2011-12-30,1091.2520556289933,922.147853247284,1245.4400855866786
2012-01-06,1071.812565469149,911.7435587188045,1222.0868263753418
2012-01-13,966.060606074925,808.6042759774787,1127.871673888858
2012-01-20,841.6600478273554,695.9971429405458,1001.6991977992789
2012-01-27,767.3321069108705,607.6267240651882,922.0963796099867
2012-02-03,761.7407988767649,603.0704853386271,909.6808484690876
2012-02-10,789.3211809818501,655.1028796301147,947.7300445457931
2012-02-17,801.525493367331,640.1765254159405,952.0667805203393
2012-02-24,780.8843173384757,627.8418041974325,944.2563839895836
2012-03-02,748.9323856523503,605.8282816751173,904.6634054392661
2012-03-09,737.9651882704408,580.8074297758116,892.2959567883165
2012-03-16,758.5844802955531,601.5218881911283,914.2139420749556
2012-03-23,791.9569263142456,640.0806488315234,944.4044196745539
2012-03-30,808.1046653284767,656.1228794585858,964.1333693644932
2012-04-06,789.7823717227128,638.086345155961,948.3027667391307
2012-04-13,742.4572418125,590.8899504772118,888.0364199187544
2012-04-20,686.693700869059,533.1709289264012,843.6551076782087
2012-04-27,642.6445872225158,493.62660409784894,806.089389756351
2012-05-04,618.8598319531318,466.10601230184653,785.157657871602
2012-05-11,611.7698444186688,467.7155825346758,770.824655333126
2012-05-18,613.7912212274763,450.8350136487812,764.9435935468066
2012-05-25,621.8437168994858,470.5359081447182,781.5508355909673
2012-06-01,638.3308355856103,482.0960567796237,781.7237049430619
2012-06-08,664.4007772456284,506.4508675370439,817.8120823280882
2012-06-15,694.1713503532904,534.1648420653557,847.8732560042188
2012-06-22,718.258446994193,562.2109836628748,867.8111950675168
2012-06-29,733.5852037917019,577.764325457376,896.8484720882088
2012-07-06,746.651206887392,592.291284152063,893.5864835263145
2012-07-13,763.2851359622148,608.0265790543436,918.1191507846603
2012-07-20,775.5549730313901,618.2528141639365,931.5752969785294
2012-07-27,764.4650200819275,609.5523932049545,923.4399382592429
2012-08-03,721.2918502284147,569.0007315408483,882.2591693406462
2012-08-10,665.6250862897762,508.8210512729056,821.3316466061942
2012-08-17,635.1176846397988,481.93147033390386,791.1489694669868
2012-08-24,650.2851976495461,489.5059682648597,800.1909164224205
