ds,yhat,yhat_lower,yhat_upper
2010-02-05,1748.4876300282172,1311.817532848784,2256.644148510101
2010-02-12,1505.3599029383977,1033.6037821616835,2007.2332284452161
2010-02-19,1526.668511073558,1012.7023854950295,2031.3508093602907
2010-02-26,1751.00656663602,1260.0882012329175,2252.9361399387185
2010-03-05,1843.410312913161,1361.0643120189206,2327.0242322592703
2010-03-12,1674.2851379176984,1188.2004288807527,2187.5704564779094
2010-03-19,1469.916655694591,1004.550593924381,1955.3943075176896
2010-03-26,1482.4301349199502,1007.8578702411352,1942.6414065157387
2010-04-02,1659.9702223913432,1163.165045449678,2145.7514192779104
2010-04-09,1750.208228786946,1261.595300471478,2228.8276574278575
2010-04-16,1664.9192247761148,1201.020837933031,2177.913339101959
2010-04-23,1597.969858698596,1109.857280025323,2095.3392281531205
2010-04-30,1745.9296110111102,1263.545485625655,2230.3032785107744
2010-05-07,2023.498593498424,1484.9856109226873,2484.2161337027
2010-05-14,2165.825289981805,1687.4168348096075,2630.0549042808366
2010-05-21,2080.6870515038468,1593.9071305183463,2554.239151709678
2010-05-28,1972.7422368863786,1508.9224899968638,2477.195469370388
2010-06-04,2065.8033190579717,1608.2538335927343,2535.866556448856
2010-06-11,2290.387201277466,1796.9845840181376,2768.8566810338634
2010-06-18,2358.8886656441846,1913.3369900061316,2822.1699373612832
2010-06-25,2141.568396473615,1677.1596970308376,2637.524021081727
2010-07-02,1852.3814041246148,1394.1247133884838,2333.3752535605377
2010-07-09,1795.4425336408663,1331.7280788320732,2260.2986339686563
2010-07-16,1994.217119233695,1501.286741038825,2496.9459193872003
2010-07-23,2180.0175787002863,1713.6941255189515,2655.0754180538966
2010-07-30,2148.846989528275,1663.1388459204074,2630.608571824169
2010-08-06,2013.9090063172164,1539.0093606075166,2501.2546154857528
2010-08-13,2028.134692921005,1581.5092291759577,2544.61908701451
2010-08-20,2220.8156714247966,1736.084323577707,2672.098578237461
2010-08-27,2341.482013968237,1872.6015098258451,2802.9294484708266
2010-09-03,2190.166006241986,1728.9669676662636,2640.401900093051
2010-09-10,1892.4206657193977,1414.7393997189006,2358.3618989790302
2010-09-17,1741.4893602985167,1270.3903731398211,2201.7361111773257
2010-09-24,1812.4231093725966,1329.609077504954,2297.617158760787
2010-10-01,1872.8194465266038,1346.5331511742374,2307.4143138380946
2010-10-08,1724.2893141514448,1229.1906067744844,2230.6117880853176
2010-10-15,1509.6436857558026,1043.7944515773313,1995.034073220753
