ds,yhat,yhat_lower,yhat_upper
2010-02-05,13097.8424614716,12259.926589106493,13978.069690638657
2010-02-12,13028.530853475475,12092.261276442616,13908.548512441987
2010-02-19,12675.125971590278,11813.589328205815,13607.648384397899
2010-02-26,12447.499534585968,11594.857630625878,13304.611766743175
2010-03-05,12400.983648687361,11563.184129296664,13277.4143906245
2010-03-12,12323.315022426932,11481.8555360062,13226.1612641045
2010-03-19,12100.936269674628,11333.266225172689,13017.379278340128
2010-03-26,11860.648042055569,10998.867577919096,12681.574098631687
2010-04-02,11755.842365331448,10863.931464317262,12653.175393023597
2010-04-09,11743.499907362986,10887.298100654585,12578.882922130953
2010-04-16,11666.467213029411,10784.043723581879,12501.69096800496
2010-04-23,11509.288754768437,10573.727653515389,12353.616065671777
2010-04-30,11455.618184763238,10576.00414289265,12316.284133475288
2010-05-07,11651.371718602284,10841.147873745886,12556.157560249087
2010-05-14,11984.276025393727,11124.375466788973,12858.586214277984
2010-05-21,12180.715554938826,11310.189778572192,13054.033452490961
2010-05-28,12110.499675328485,11240.066816980681,13004.744445179362
2010-06-04,11921.67959868471,11079.878789152164,12848.183582091768
2010-06-11,11847.63900614344,10962.923180063633,12746.739163335233
2010-06-18,11941.321054193546,11031.66114210993,12795.685198100558
2010-06-25,12060.847334077622,11169.52133269798,12954.565444883709
2010-07-02,12085.82202601255,11195.700683726945,12972.729623637419
2010-07-09,12054.376386551907,11176.118914512635,12904.527134425038
2010-07-16,12052.592172431574,11143.081847431837,12914.986141371428
2010-07-23,12046.74922281583,11123.437043479764,12970.558906545219
2010-07-30,11924.154115267705,11045.098243726621,12783.160824222407
2010-08-06,11696.741067170264,10755.203083157081,12564.734014173488
2010-08-13,11560.96865115996,10746.875530984986,12419.117008229086
2010-08-20,11679.931260016378,10825.683465496297,12533.35792173097
2010-08-27,11947.975520380382,11080.303985158744,12856.698837381287
2010-09-03,12070.71768781795,11146.871038687781,12924.629050001526
2010-09-10,11903.942581678537,11055.280452087509,12845.56701163354
2010-09-17,11634.140012621234,10738.373892384157,12521.323522047047
2010-09-24,11549.97203771341,10688.865751586081,12381.872368023092
2010-10-01,11673.807710634093,10780.869884480391,12574.16120916496
2010-10-08,11729.00983855984,10827.41683000662,12621.77945372334
2010-10-15,11509.207870215805,10618.305201006524,12388.27570394219
2010-10-22,11185.797583933412,10374.819160771362,12100.637993654747
2010-10-29,11129.476012352769,10264.939076347015,12061.221378961542
2010-11-05,11437.412271961344,10564.7513531405,12342.852937469112
2010-11-12,11762.542401511755,10884.34266545456,12635.514451350966
2010-11-19,11711.401335055347,10804.316134510085,12608.333923785485
2010-11-26,11355.720399906384,10520.71129572257,12269.439288077294
2010-12-03,11204.137379007065,10353.255190383552,12028.912654893644
2010-12-10,11604.80979902843,10727.055532854622,12489.027944718648
2010-12-17,12265.961919946061,11425.495273043407,13072.939995984227
2010-12-24,12504.992243769657,11674.086415535909,13435.701258942563
2010-12-31,11999.91157417877,11132.298335679676,12863.876958357392
2011-01-07,11200.656342252549,10360.984045985653,12023.816293420969
2011-01-14,10909.714933543983,10023.644048814223,11744.911232482073
2011-01-21,11473.798833341407,10596.24570300002,12347.311174825345
2011-01-28,12460.616333723718,11582.92747816936,13299.151317198428
2011-02-04,13132.967803511363,12280.483337933754,13975.696663647943
2011-02-11,13163.736584608854,12278.920349216522,14031.59326234034
2011-02-18,12826.551413661788,12012.706507069228,13660.388345030053
2011-02-25,12562.454966410472,11736.564202259768,13426.73866754318
2011-03-04,12498.305473066963,11653.908729463288,13410.02696462997
2011-03-11,12443.79794201902,11607.923342533642,13302.732144250118
2011-03-18,12245.758900222745,11375.1151061582,13204.101061919715
2011-03-25,11996.238405686277,11111.422563255543,12864.963121688146
2011-04-01,11866.759302348863,10958.30967462047,12717.275442746928
2011-04-08,11852.470135813566,11020.884432546123,12767.041459530417
2011-04-15,11797.88664753638,10933.085066158203,12690.743461098198
2011-04-22,11648.32757573076,10766.798254798294,12538.877420278113
2011-04-29,11563.193224725339,10651.123045180302,12431.502647426636
2011-05-06,11717.316697749511,10817.137732239249,12664.430346478135
2011-05-13,12047.874333069374,11106.959128846449,12892.821264389206
2011-05-20,12289.024600485382,11411.347403827825,13175.156699389032
2011-05-27,12265.620192834584,11385.550403572623,13105.958520097724
2011-06-03,12082.102211844933,11166.79939304096,12999.573369223834
2011-06-10,11979.314929031263,11165.288710684787,12829.647760704163
2011-06-17,12053.010824689394,11211.621858301878,12914.175505363872
2011-06-24,12183.468750715016,11344.509554232809,13052.875568767353
2011-07-01,12231.142134685735,11403.945792288832,13169.34290013994
2011-07-08,12206.252427809084,11339.839818818773,13088.08735420968
2011-07-15,12201.343130527746,11349.937519862428,13098.821265598179
2011-07-22,12208.870205553505,11339.948933314501,13117.645474311963
2011-07-29,12116.487422570226,11217.300328355015,12979.330467757813
2011-08-05,11901.434245093693,11068.084743800113,12811.870082097026
2011-08-12,11736.523271722208,10866.286066976476,12592.371234766517
2011-08-19,11813.023946578514,10935.15794567519,12718.026575038619
2011-08-26,12078.755207553759,11119.870084191112,12909.961137485898
2011-09-02,12253.245593170592,11315.745743808231,13097.564518277582
2011-09-09,12139.665163645985,11230.205897657559,12992.285087152157
2011-09-16,11870.971792777904,11019.569038904303,12715.614700101742
2011-09-23,11747.401788606157,10865.983892680193,12582.883173881439
2011-09-30,11855.491893331913,10926.166106338353,12715.075396317774
2011-10-07,11955.821828338761,11080.802302613823,12814.596238380309
2011-10-14,11793.975648982134,10894.32972161602,12696.4567592756
