ds,yhat,yhat_lower,yhat_upper
2010-02-05,88882.56979941514,51976.45613797988,128220.06826983202
2010-02-12,102522.59328835327,67129.56403526828,138955.50189535876
2010-02-19,95526.23829097948,59346.31114426958,132692.88278862377
2010-02-26,81279.28234603128,46303.06670686469,121337.29666125838
2010-03-05,73547.09060410835,36916.48528388466,109987.81024017598
2010-03-12,71709.86945758494,36752.06432356193,109366.5695538345
2010-03-19,66881.56693723766,32675.48008581481,102449.84332141253
2010-03-26,57290.02254001668,22329.283372847192,95246.38995639721
2010-04-02,51287.661288956995,12866.667186502405,85742.42392540908
2010-04-09,55098.40786847254,19131.008281231185,91603.94222071441
2010-04-16,63171.75882506195,26743.865804602214,101575.59882380924
2010-04-23,64626.179594706104,26569.34171111572,98138.85188577892
2010-04-30,57050.514707196446,22169.113561316764,91176.71447729769
2010-05-07,49176.30513151976,15958.658572357948,83658.19246642514
2010-05-14,49137.94527240674,12254.246323229587,85415.87179278779
2010-05-21,54220.0289857141,16543.22683045497,92030.23255593289
2010-05-28,55520.92759077604,20701.669348700332,92382.25910172584
2010-06-04,50642.088550064575,15823.225614927927,88340.21941450269
2010-06-11,46880.754430467365,11431.512372370698,82315.63013925105
2010-06-18,50617.62376225066,14903.99814603529,88426.00424253083
2010-06-25,57624.075583151796,22754.812693039436,95325.1832349071
2010-07-02,58008.09516971584,18271.040866918713,97010.49383524882
2010-07-09,49610.31821734519,12255.541110863127,87014.39032883508
2010-07-16,41686.85796743898,3957.428167109096,78844.44234409186
2010-07-23,43271.04652245612,3404.0542397178633,79076.3424779393
2010-07-30,51333.953127708104,13743.723666757229,87275.51380003913
2010-08-06,54766.383561336144,19755.351927553766,91203.02048474769
2010-08-13,49282.30910830898,12198.872829469092,85506.39238061874
2010-08-20,43238.438763109865,7283.6049180713435,79473.36653108594
2010-08-27,45991.942694211255,10396.661348358133,82533.14533253442
2010-09-03,54202.76227800596,20371.62112742525,89978.009403315
2010-09-10,55402.569749469,15817.171369295293,90485.126818726
2010-09-17,45407.618614741565,8398.80938354866,79882.22702973238
2010-09-24,36121.94158478927,-314.79437235759053,73044.07964243277
2010-10-01,41038.75945131811,3999.350290228033,77621.89903330657
2010-10-08,55660.867826641734,19311.49638608022,90880.58536261861
2010-10-15,60043.03994963795,22717.46717055228,95263.20867792763
2010-10-22,44460.446665306095,6144.152073688037,78019.40812578457
2010-10-29,27536.03115380362,-10918.71795792203,61971.76588661043
2010-11-05,40612.14691654834,4415.39339282583,79900.86197770786
2010-11-12,91605.59495955895,54966.38898978728,127665.10385424127
2010-11-19,149558.25468603708,110915.82640774838,187406.69630354785
2010-11-26,171175.80037316214,136852.13534279517,208772.65396024936
2010-12-03,143128.29566655448,106023.79820864223,179795.82830328395
2010-12-10,94239.282588131,56355.808457122956,128695.24811707574
2010-12-17,64427.54609183145,30844.368566391066,99755.35191557139
2010-12-24,65259.08759755539,27243.793087535065,101594.697384674
2010-12-31,74740.27294998356,40361.68656038005,112834.17563559575
2011-01-07,68476.14631569745,31679.222112960513,105032.36414823977
2011-01-14,48790.520195715435,15385.101015721317,82873.31336020168
