ds,yhat,yhat_lower,yhat_upper
2010-02-05,10090.60265123796,7765.028107783365,12461.897622408856
2010-02-12,11111.684344009773,8818.372105583077,13476.683077433887
2010-02-19,10338.75705283651,7987.005454262635,12542.656175472815
2010-02-26,9239.800243159209,6947.7708702622995,11601.083944304211
2010-03-05,8653.234995712692,6267.037578292309,10786.729860744015
2010-03-12,8279.397969826863,5917.278424803987,10678.3668347023
2010-03-19,7640.15015629374,5445.055847945924,9891.189627671074
2010-03-26,6910.534188517484,4613.328024433401,9107.57588091137
2010-04-02,6585.768701488671,4198.166112221553,8802.864475158058
2010-04-09,6668.690752384211,4238.713256107548,9140.79315341305
2010-04-16,6608.704309161236,4368.389492953603,8853.6422269887
2010-04-23,6058.772545321275,3718.618338795522,8359.655623182307
2010-04-30,5368.483181726473,3086.905174821377,7787.971447953806
2010-05-07,5132.902420190743,2794.577713720466,7482.091406933252
2010-05-14,5427.333550838746,3144.806660156783,7832.884502724371
2010-05-21,5762.253792892887,3552.9969151213404,8097.842323176846
2010-05-28,5782.152744335963,3508.215546522279,8166.886554633298
2010-06-04,5723.101814669057,3428.652879709326,8238.90151664804
2010-06-11,6005.49900402116,3704.283710894457,8214.071437470142
2010-06-18,6548.939008281006,4236.036016555245,8895.813598288336
2010-06-25,6787.428238089577,4460.631254531845,8968.680012605471
2010-07-02,6398.439228356313,4042.8935383070548,8675.196682881418
2010-07-09,5758.4389337116845,3538.3028585770708,8044.795283081639
2010-07-16,5481.262620932395,3173.208588877602,7848.83274493998
2010-07-23,5638.925705131213,3271.939824656956,7822.173120394595
2010-07-30,5716.761115343921,3437.5303853069668,8051.570000204374
2010-08-06,5370.437062222479,3007.6410554268828,7695.038138255899
2010-08-13,4944.375542535265,2749.0221199479342,7462.538533176368
2010-08-20,5009.117804669989,2859.1794185923754,7185.593008997278
2010-08-27,5526.631291997364,3247.622510068323,7827.768083877599
2010-09-03,5824.201608365328,3612.676383575275,8178.726859370537
2010-09-10,5495.5080882623415,3106.148764401331,7759.0341954841715
2010-09-17,5023.384173836335,2802.5396976794527,7216.27390705112
2010-09-24,5181.926027720439,2679.530995518331,7598.35475999168
2010-10-01,5918.494838680524,3506.7182524347268,8179.127186710928
2010-10-08,6275.434793901859,3803.584942777319,8599.416269098316
2010-10-15,5673.4426384336675,3420.5224352174514,7996.499600597583
2010-10-22,4986.407323417448,2689.907226826406,7158.848088010477
2010-10-29,5823.7928460443145,3497.757782359419,8043.792030060837
2010-11-05,8602.474289762571,6299.303175379686,11119.153862854204
2010-11-12,11731.928584164734,9532.22526004062,13869.305578549962
2010-11-19,13174.131348406994,10713.913035035055,15442.959891991919
2010-11-26,12776.44579046399,10509.65081689015,14980.14609713992
2010-12-03,12568.140314660666,10104.253728013671,14941.045997206082
2010-12-10,14385.71988738269,11958.313197315358,16749.154081579683
2010-12-17,17399.05392256105,15040.366625998828,19587.478844163183
2010-12-24,18512.854683763515,16155.895103813034,20746.930534937652
2010-12-31,15505.72866254376,13260.593598768459,17803.92395768552
2011-01-07,9602.999336059178,7217.202175258505,11910.965438667503
2011-01-14,4638.259054407847,2294.1330956533047,6851.6391688524955
2011-01-21,3605.0520339907694,1300.8843143326662,6003.17236668624
2011-01-28,6146.820594470182,3901.032723055687,8328.228713395625
2011-02-04,9374.383204352715,7090.281291245256,11606.446524606026
2011-02-11,10804.506068769537,8241.918329580529,12990.208872401272
2011-02-18,10252.782984193596,8216.968537725475,12659.529584989945
2011-02-25,9114.468120859143,6888.82713182235,11563.27765119325
2011-03-04,8433.18927605596,6140.222907464087,10805.749154940837
2011-03-11,8067.7502638167525,5837.466814598214,10308.385821343858
2011-03-18,7484.29292963319,5340.972171893832,9566.022863059627
2011-03-25,6731.918577635297,4178.856272316354,8944.818469228874
2011-04-01,6313.135905869053,4140.272155268776,8568.22898526241
2011-04-08,6355.183887257336,3875.647983759254,8628.632145435582
2011-04-15,6363.343433867166,4035.816590762279,8461.418642948809
2011-04-22,5894.649844438202,3648.0433835222807,8056.884359184414
2011-04-29,5181.324511819757,2784.6467571756552,7462.408345049135
2011-05-06,4837.4944351355825,2511.1278834416385,7172.251738501225
2011-05-13,5063.866099801587,2784.3346788431877,7336.936439830887
2011-05-20,5431.911194080749,3132.02288672292,7564.250282714314
2011-05-27,5507.25787907571,3092.555995274276,7781.131949425009
2011-06-03,5426.298286916783,3211.4203348696146,7745.435346649267
2011-06-10,5633.6214070580145,3464.764080915274,7977.230901538723
